Title,Storyline
The Experts,"Five siblings who have abandoned their thieving days are forced out of retirement to carry out their biggest heist yet, at the cost of everything they hold dear."
The Film Café,"Two screenwriters struggle to come up with an idea to pitch to their boss at a film studio, and they have less than an hour until their appointment with.....the boss."
The Final List,"In a complex web of tales within a tale, spanning two continents and involving a multitude of characters, The Final List juxtaposes drama, action and humor in the world of organized crime. The business of the underworld has its own unwritten rules. Among them is rule number one: Never cheat your business associates. And when these rules are broken, the guilty must be punished with a vengeance. There is always one man who emerges to bring order back in the business. He will be the judge, the jury and the executioner. But to bring back order again, he must first finish ""The Final List"". His name is Mike and he will show no mercy."
The Final: Attack on Wembley,A dramatic England penalty defeat to Italy and chaos as thousands of un-ticketed fans attempted to storm Wembley Stadium.
The Fog Light Action,"Ran Yi, a near-perfect police captain, hits rock bottom when ""infected"" with AIDS while arresting dealers. A murder case may be a farce. Ran's team is under pressure, but with officers, the light of justice shines in fog."
The Girl Who Wore Yellow Lace,"Arianna has just signed up with the biggest modeling agency in town. What appears to be a dream come true, has turned into a nightmare. One by one, beautiful models are being found murdered by a mysterious masked killer. Will the Girl who wore yellow lace be his next victim?"
The Girl with the Needle,"Copenhagen 1919: A young worker finds herself unemployed and pregnant. She meets Dagmar, who runs an underground adoption agency. A strong connection grows but her world shatters when she stumbles on the shocking truth behind her work."
The Good Loan Sharks,"Two brothers ordered by their father to leave the house and live independently. So they opened a money-lending company to survive. However, an existing competitor is not happy and tries to ruin their business."
The Great British Heist,3 bank robbers take refuge in a local club as the police close in. While the long arm of the law surrounding them outside their sanctuary inside the club is threatened as they start to wonder - are their hostages all that they seem to be?
The Heist,Ex-FATF agent Ananya meets a Master Con Artist Neel through the Dark Web. They form an unlikely team to conduct a heist to loot a billionaire fugitive of his ill-gotten money and disrupt his smuggling network.
The Hitmen,"One Angry Mafia Boss, One Troublesome Wife, One Distracting Baby, and Two Hapless Hitmen....... What Could Possibly Go Wrong?"
The Hole Story,The discovery of a 60ft man-made hole on a California mountain leads to a decade of wild speculation.
The Hostage,"When two amateur drug dealers, Jeremy and Will sell to a buyer that screws them out of $10,000 they decide to kidnap his girlfriend that unbeknownst to them is possessed by a demon, Arooka, looking to bring on Armageddon."
The Housewife and the Hustler 2: The Reckoning,Explores how the Tom Girardi scandal exposed systemic failures in the California legal system and whether justice will ever be a reality for Girardi's victims.
The Imprint of God,"Man is strangled in a park in Evosmos. Police officers Manos Kallidis and Petros Theodorou investigate, overcoming their differences, until they solve the case."
The Infallibles,"While a gang of robbers has been sowing chaos in Paris and humiliating the police for months, the Minister of the Interior wants new blood to head the investigation: Alia, explosive and unmanageable, Hugo, valedictorian and meticulous."
The Informant,"In the midst of a drug trafficking scandal, the underdogs team up to take down one of the city's biggest crime syndicates while finding their own voices among their peers."
The Instigators,Follows two robbers who must go on the run with the help of one of their therapists after a theft doesn't go as planned.
The Jealous Ex,"A recently released convict returns home, only to discover that his girlfriend has moved on with another man. Consumed by jealousy and desperation, he embarks on a dark and twisted journey to reclaim her love-by any means necessary."
The Journalist,This is a story of Crime and Revenge between a well reputed Doctor and a female Journalist who works for a news channel.
The Kills,A belligerent hit woman navigates a world of cutthroat killers as she attempts to get the money together to start a bar down in Mexico.
The Kingdom,"Lesia, a teenager, is taken by a man to a villa where her fugitive father and his men are hiding. A war erupts, leading to death and a chase where father and daughter bond."
The Kingdom,The story is set in the Kingdom of Kalayaan in the contemporary era in an alternate version of the Philippines where the islands were never colonized.
The Last Vendetta,"As their beloved boss gets confirmed to an important political position, DEA Agents Keith Miller and Jason Stokes work with a high-ranked FBI agent to face a deadly assassin with a shocking secret that will forever change their lives."
The Last Visitor,"Wrongly accused Alex finds herself in a dire situation with only one person to rely on, the last person she ever expected."
The Legend of DOC MAYS,N/A
The Legend of the Vagabond Queen of Lagos,A young mother from a waterfront slum in Lagos stumbles upon a horde of corrupt blood money.
The Lick,N/A
The Lockdown,"Siblings Charlie and Jack are trapped in Myanmar's toughest prison and accused of a crime they didn't commit. Forced into televised fights against other inmates, they must work together and fight for their freedom."
The London Underground Killer,"In a South London police station, a homeless man kills hishis cellmate. Police interview 53-year-old Kieran Kelly, and then he calmly confesses to decades of murders, many on the London Underground."
The Lost Man,N/A
The Lower Ground,"Because of the Covid-19 pandemic, a lockdown is in place. Kaveh, a ghostwriter, wants to take advantage of this opportunity, but with his wife, Samaneh, around, this task proves more challenging than anticipated."
The Menendez Brothers,"In 1996, the Menendez brothers faced trial for killing their parents, a case that captivated America. Years later, they share their side through interviews with those involved, offering a fresh take on the events."
The Mick and the Trick,An Irish hit man working for a Cuban crime boss and the IRA tries to leave his life of crime with the help of a savvy hooker.
The Moon Thieves,Two young men become involved in a complicated crime involving antique watches.
The Mother God,N/A
The Murder of Sandra Rivett,"While the hunt for Lucan has dominated the media for half a century, the name of the victim, Sandra Rivett has been forgotten."
The Nairobi Shuffle,"John, a naive newcomer, gets pulled into Makata's criminal world after losing everything. He bonds with Mulili, a determined tailor. Tensions rise with Biggy, a gang leader, as John's date reveals a shocking connection to Makata's mother."
The Notorious Finster,"A journalist who writes about a notorious serial killer, Finster, leaves the city for a more peaceful life but soon learns violence has no boundaries."
The Only Life I Know,"Royal (Bryan ""Eyce"" Leonard) , is a hustler going throughout life wrapped up in his own world, dismissing the cares and concerns of everyone around him. His pregnant girlfriend Janae (Laken Phillips) constantly warns him about the consequences of his reckless lifestyle and also the demands of parenthood. Royal finds himself trapped between his desire for a fast life, easy money and the responsibility of being a father. Although he cares for his family and friends, his choices and decisions cause him to be in the center of a dangerous situation that threatens his life. Royal must face the realities of his selfishness and try to survive in the process."
The Order,"A series of bank robberies and car heists frightened communities in the Pacific Northwest. A lone FBI agent believes that the crimes were not the work of financially motivated criminals, but rather a group of dangerous domestic terrorists."
The Park Maniac,"Based on a true story, an infamous serial killer, who assaulted and killed several women in the 90s, gets on a collision course with a young journalist eager for the truth and a career-changing article."
The Pee Pee Poo Poo Man,A paranoid young man launches a bizarre crime spree against the citizens of Toronto.
The Place Between,"Film made from the memories of dead people, from hours of 16mm home movies discarded by families at estate sales - and all of it in radiant Kodachrome color. Score by 2024 Grammy Award winner Carla Patullo."
The Plot,The story is about a hitman named Brain who suffers an accident during a murder and struggles to survive while suspecting everyone around him to find out who is behind the accident after barely surviving.
The Quiet Ones,"In 2008, a group of men from Denmark and across Europe pull off the biggest heist of all time on Danish soil. Kasper, a boxer with few chances left in life, is offered the opportunity to plan the robbery by its foreign initiators."
The Rabble Story,"When a very important man is killed, Detective Lee must solve a hard case to find out who is responsible for the murder of this man.."
The Real Story of January 6: Part 2 - The Long Road Home,"While The Real Story of Jan 6 Part I tells the real story of what happened that day, Part II objectively examines what has happened ever since - and the fine line between justice and political vengeance. ""The Real Story of January 6 Part 2: The Long Road Home"" is an Epoch Original documentary that takes a closer look at the injustices done in the prosecution process, including depriving defendants of fair due process, long-term pretrial detention, the abuse of SWAT raids, advancing felony charges without substantial criminal evidence, mistreatment in jail, and more."
The Reo'Monea 2,N/A
The Reservoir Dogs,N/A
The Roundup: Punishment,"Detective Ma Seok-do joins the Cyber Investigation Team to nab Baek Chang-ki, a former mercenary and the head of an online gambling organization."
The Sabarmati Report,"A Hindi reporter struggles with a deadly fact when a train full of Karsewaks is set ablaze in Godhra. Years later, he is asked to help expose the Sabarmati Incident backed by a buried report."
The Seed of the Sacred Fig,"An investigating judge struggles with paranoia amid political unrest in Tehran caused by the death of a young woman. When his gun goes missing, he suspects his wife and daughters, imposing harsh measures that fray family ties."
The Seven Sorrows of Mary,"Mary is out with her boyfriend Gabriel when they are both kidnapped. Gabriel is beaten while Mary is raped by her captors. She is forced to choose a chance at freedom and letting Gabriel be killed, or returning to her brutal attackers."
The Shadow,"Juhan Liiv, a struggling poet and an unlikely detective suffering from the early stages of schizophrenia, solves gruesome murder cases in Estonia in the 1890s under the shadow of the tyrannical Russian Empire."
The Shadow Strays,"Codename 13, a 17-year-old assassin, is suspended due to a sloppy mission in Japan. She meets 11-year-old Monji, who loses his mother, and sets out to rescue him."
The Shakedown,"When his mistress threatens to expose the secret of their affair, a respectable insurance broker seeks the help of his underworld brother to save his reputation."
The Shameless,"After killing a cop in a Delhi brothel, Renuka takes refuge in a northern India community of sex workers. There, she begins a forbidden romance with the 17-year-old Devika. Against all odds, they try to forge their path to freedom."
The Siege: Archangel One,The first civil guardsman rises to the task of apprehending a dangerous serial killer before his city descends into chaos. Set ten years before the events of 'The Siege'.
The Silent Hour,A detective with hearing loss and a deaf witness to a murder must lean on each other to outsmart killers they can't hear coming when cornered in an abandoned apartment block.
The Sin of Flowers,"Due to the return of Ye Qiuyu in the Gu family fire, Zhang Shuman was accused. Zhang Shuman used his actions to prove his innocence, lured Ye Qiuyu to reveal the arson facts, and uncovered the true culprit of the fire"
The Smile Man,"A Cop with Alzheimer's disease, set to solve the case of a serial killer on the run,before he loses his memory."
The Soul Eater,"When violent and gruesome deaths starts plaguing a small mountain village, an old legend about a malevolent creature resurfaces."
The Star City Murders,A Team of detectives are tracking down a serial killer whose methods are unlike anything law enforcement has ever seen.
The Station Strangler,The Station Strangler investigates the serial killer with this nickname who is believed to have killed 21 young boys and one adult from the mid-80s to the mid-90s on the Cape Flats. His release on parole in 2023 has reopened old wounds.
The Stix,Narcotics investigators with a sheriff's office in rural West Tennessee pursue a local kingpin who's dealing with mutiny within his organization.
The Stooges Cigarette,Rookie( A newbie) in the spy world get's accidently entangled with his own enemies which leads to several twists and turns of events.
The Storm,"With the increasing wave of crime in the city, the Police Force finds itself drawn into a maze of conspiracies, masterminded by the very people charged with upholding the rule of law and order."
The Stormtrooper Scandal,"A gripping tale of ambition, greed, and speculation in the digital art world, where a get-rich-quick scheme spirals out of control, told through the perspectives of those caught in the drama."
The Tale of Texas Pool,"Follows Davis family's journey in Texas pool circuit, from dusty saloons to Texas Open. Torn by tragedy, they fight for redemption, embodying Texan spirit. Drama unfolds as legends rise, champions crowned in game fusing skill and fate."
The Tape Man,"A pair of detectives, an impulsive veteran and an offbeat rookie, investigate a series of murders in Orange County, involving a serial killer known as ""The Tape Man""."
The Texas Cheerleader Murder Plot,"In 1991, Wanda Holloway was arrested for trying to hire a hit man to kill her daughter Shanna's cheerleading rival so that Shanna could get a place on the team. Now, Shanna reveals the truth behind what happened for the first time."
The Thicket,"When a bounty hunter and a band of unlikely heroes pursue a brutal killer, they find themselves in a deadly no-man's-land known as The Thicket."
The Thundermans Return,"It centers on the family as they begin a new era of superhero crimefighting. When one save goes wrong, the Thundermans are sent back to Hiddenville."
The Ties That Bind,"Two detectives dig deep into a potential murder investigation that uncovers family secrets not meant to be revealed. Husband and wife team, Derek Braasch and Nina Trader who brought you ""A Broken Promise"", ""Christmas Revenge"" and ""Guardian Angel"" bring you ""The Ties That Bind"", part of Phil Herman's UNEARTHED anthology. This latest crime thriller stars Joseph Martin Jauch, Lillian Lamour, David J Cook, Heather Harlow and Delilah Hefner. Directed by Derek Braasch (""Murder for Pleasure"", ""Torture the Flesh"")"
The Trainer,"Follows Jack, a fitness expert living with his mother in Los Angeles, who takes a maniacal swing at fame and fortune pursuing his version of the American dream."
The Troll Hunter,"On the night of her scheduled execution, Mia tells her story to police detectives of how she went from internet influencer to serial killer. With the clock ticking, Mia plays a game of cat and mouse as the detectives try to discover the name of her accomplice before time runs out."
The Truth vs. Alex Jones,"Centers on families of the victims of the 2012 Sandy Hook shooting. They take Alex Jones, a conspiracy theorist, to court for spreading lies about the event being a hoax."
The Unholy Trinity,Buried secrets of an 1870s Montana town spark violence when a young man returns to reclaim his legacy and is caught between a sheriff determined to maintain order and a mysterious stranger hell-bent on destroying it.
The Unwavering Brotherhood,"Torn between loyalty to his crime boss and friendship, a young gangster faces a harrowing choice that could shatter his life irrevocably."
The Victims,"Yuan Wenshan, a police officer, discovers the secret truth after investigating a robbery and murder case."
The Walk of Rufus 2 (THEODIS),N/A
The Waterboyz,"In the streets of ATL, two young men cross paths. One trying to make a legit living, one trying to create mayhem and rule the streets."
The Worst Man in London,"Charles Augustus Howell was John Ruskin's secretary, agent and model for Dante Gabriel Rossetti, and exhumer of Lizzie Siddal. But he is also said to have been a master blackmailer and a forger of works of art."
Then Came the Bottle Girls,"Five beautiful women masquerade as bottle girls, traveling state to state, infiltrating some of the most exclusive clubs. When they make everyone comfortable, they rob the club and disappear forever. If they have to kill, they will. Seems like the perfect life. That is until they are betrayed from within."
Theppa Samudram,"Missing schoolgirls in Theppa Samudram village. SI Ganesh investigates, suspecting his father's involvement in the disappearances"
They Called Him Mostly Harmless,"A hiker found dead in Florida wilderness is identified by internet sleuths after 2 years. His identity triggers more questions as multiple hikers claim to have met him, but he never revealed his name."
They Turned Us Into Killers,"Karma is assaulted by her boyfriend, BJ, which leads to her committing suicide. Star hunts down BJ and his brothers, and begins to torture them, while reading to them Karma's suicide letter, before taking each of their lives."
Thirsty for Likes,"From the outside, Diamond and Harmony are living the high life as influencers. What no one knows is what they've had to endure behind closed doors."
Thirumbipaar,"Karthik's exceptional hearing leads him to uncover businessman Ashok Selvan's involvement in crimes. As Inspector Kathirvel probes, startling revelations about Karthik, Janani, and their interconnected fates emerge, unraveling a mystery."
Thozhar Che Guevara,N/A
Three Days or Else,Detective Tyrell Banks of the San Marcos PD is at odds with the FBI who believe Dale Howard Osbourne was the lone gunman who killed Senator Dixson. Tye has 3 days to prove otherwise before the FBI takes over the case and custody of Dale.
Three Old Boys,"The era of the new generation is coming. While the Internet, artificial intelligence and other high technologies are applied in all aspects of life, crime technology and criminal investigation are also upgrading day by day."
Tiempo de Pagar,"Richard, an Argentinian money exchanger who works at the Buenos Aires downtown, finds himself involved in a series of problems that lead him to a thrilling race against the clock."
Tiger Wolf Rabbit,"Cui Dalu (played by Xiao Yang), Li Hongying (played by Zhao Liying), and Zhao Zishan (played by Liu Ye) have each lost a child and become entangled. Along the way of finding, they encounter one bizarre and dangerous crisis after another."
Tikri Farai,"Arn, Dave, Kuisis, and Robert, Aro officers, face a tragic robbery and must decide whether to abandon their mission or continue, fearing confrontation with the real police."
Tillu Square,"One year after a love affair entangled him in a murder case, a hapless DJ has a one-night stand that leads to even messier kerfuffles tied to his past."
Time and Space Redemption,N/A
To a Land Unknown,A Palestinian refugee living on the fringes of society in Athens gets ripped off by a smuggler and sets out to seek revenge.
Tomar Baabe,Hero is a gangster fall in love with a blind girl at first meet. they got married later hero decide to resign from his gang and start a new life.
Toofan,Follows a born killer who rises to power and becomes the biggest toofan
Top Floor,"An influencer is kidnapped and trapped in an elevator. The captor tells her that if she truthfully answers all of his questions, she'll reach the top floor and be granted freedom. If not, she'll die."
Tori: Book 1,"Weg Naar Zee... a beautiful village located at the shore of Suriname near the mangroves. Home to many remarkable characters with many remarkable stories, where business and leisure blend into each other. 20 cars, 2 pounds of rice and no cigarettes... find out what these things have in common in 'Tori: Book 1'. Get connected with the serene environment, slow down your pace and take a moment to appreciate what life has to offer you here... Relax, but be aware. Enjoy, but be careful. Because just when you thought you were feeling at ease, you'll find out that nothing is what it seems."
Traitor,N/A
Trap,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.
Treasures of Terror: Vol 1,"Treasures of Terror Volume 1 introduces us to the lovely, slightly macabre, Seducia Darkly and her oddly animated manor. A collection of award-winning, wicked horror shorts that will chill your soul."
Treasures of Terror: Vol 2,"""Treasures of Terror Vol 2"" is a 2024 direct-to-dvd hosted horror anthology with Vera VanGuard as host ""Seducia Darkly""."
Tres Cruces,N/A
Tricks,"Trish, a beautiful prostitute that grows deep feelings for a client Joe, an alcoholic, drug using undercover cop. With a fiance at home that he barely sees due to work and his endeavors with Trish, he spirals out of control and loses everything after she is mysteriously murdered and he comes home to discovers the crime scene. Living on the street having altercations and struggling to adapt, Trish sees him one day after she's changed her life for the better and vows to help him however she can after seeing his present state and learning about the news of his fiance. And she finds out that one of her infatuated ""tricks"", Clive Michaels is the killer and she has to go back to prostitution undercover to get a confession."
Trigger Warning,"A special forces commando returns to her hometown after her father's sudden death, only to run afoul of a violent gang when she starts asking questions."
Troll Factory,"A crime drama that takes place when reporter Im Sang-jin, who learned of the existence of the 'comment army' through a report on online public opinion manipulation, encounters a huge entity in the process of covering them."
Trouble,"Conny, a divorced salesman, gets wrongfully imprisoned for murder. There, he meets criminals who mistake him for a pilot like his ex-wife's new boyfriend. Chaos ensues as he navigates life behind bars while separated from his daughter."
Trouble in Mocoville,An angry woman goes on a rampage in Mocoville to get revenge on all of the people who sent her to prison for a crime she didn't commit.
Troubled Mystic,"A category 3 hurricane destroys the city causing millions of dollars in damages. Tracie Hill, a work at home mom with her daughter Sharonica Hill, meet Corey Daniels, a calculated narcissist looking for his next family and home."
Tschugger - Der Lätscht Fall,"Bax and Pirmin are back in the police force. However, the two cult cops from Valais have to deal with a simple sprayer case, while the rest of the department has to solve the discovery of a charred body. Bax, who has taken up residence in Pirmin's garage, is still on the trail of Biffiger's secret. He soon suspects his entire circle of acquaintances, while Pirmin himself comes under fire from his Tschugger colleagues. At the same time, the Valais, indeed the whole world, is threatened with disaster and even the Pentagon, the US Department of Defense, is involved."
Tumba Para Dos Hermanos,N/A
Tumbadores,N/A
Twilight of the Warriors: Walled In,"Follows troubled youth Chan Lok-kwun as he accidentally enters the Walled City, discovers the order amidst its chaos, and learns important life lessons along the way."
Two Old Fellas,N/A
Two to One,"After the fall of the Berlin Wall, a communist family discovers a bunker full of money soon to be worthless. With the help of their neighbors, they embark on a race against time to enter the capitalist world in style."
Tòkunbò,An ex-car smuggler is given three hours to deliver a government official's daughter to her captor - or else his family will suffer the consequences.
Uch Qahramon,N/A
Ugravatara,Exploitation of women which exists in every sphere of society.
Ulajh,"The journey of a young IFS officer, belonging to a prominent family of patriots, who gets embroiled in a dangerous personal conspiracy while far from her home turf, at a career-defining post."
Ulikkipadda Uppada,Deceitful relations in the society which has breed into chaos. Story revolves around the dreadful murders happening in Uppada. As the Plot thickens horrible circumstances lead to the twisted paths and finally astonishes Uppada village.
Un homme en fuite,"Rochebrune is on the verge of chaos: Johnny, a native of the country, leader of a protest movement, has disappeared after hijacking a money van. When Paul, his childhood friend, learns about it, he decides to retrace the steps of shared memories of yesteryear to try to find his friend before the police. Rochebrune est au bord du chaos : Johnny, enfant du pays, meneur d'un mouvement de protestation, a disparu après avoir braqué un fourgon. Lorsque Paul, son ami d'enfance, l'apprend, il décide de revenir sur les traces des souvenirs partagés d'autrefois pour tenter de retrouver son compère avant la police."
Una ballena,Ingrid is a lonely contract killer. She never fails. She leaves no trace. No one knows her origin.
Uninvited,"Lilia Capistrano seeks revenge on billionaire Guilly Vega for killing her daughter. Disguised as Eva Candelaria, she attends his party with a vengeful plan."
Unknown Caller,High school graduate Chloe babysits adopted daughter. She receives disturbing calls from someone watching them. Suspense builds as they face an unknown threat.
Uno,"Esmeralda (Marcela Mar), a woman determined to uncover the truth behind the tragedy that destroyed her family, embarks on a desperate quest that leads her to unearth the darkest secrets of La Alameda, a small mining community in Colombia. With the help of Joaquín (Juan Pablo Urrego), a farmer who knows the land and its dangers well, she follows the last traces of her late husband, a high executive at a multinational mining company. Together, they slowly peel back the layers of something much more sinister and discover an ambitious society fighting for gold and territory. Esmeralda becomes trapped in a dangerous game of betrayal and power, where every step she takes brings her closer to the truth... but also to death."
Uno Sir,"UNO Zayed Ashrafi, tasked with a rural woman's eviction plea, discovers she's his ex-girlfriend. Investigating, he suspects her husband's death was staged as a road accident. Who killed him, and why? Secrets unravel."
Unspoken,A grieving Chinese father travels to America to collect his daughter and stays to catch the killer.
Untamed Royals,"Follows a group of wealthy, privileged youths who use their high social status to get away with crimes, but their lavish lifestyle hides a dark truth where the most vulnerable people suffer the consequences of their actions."
Untold: The Murder of Air McNair,This documentary tracks the rise of legendary NFL quarterback Steve McNair and the perplexing details surrounding his shocking murder in 2009.
Untouchable,"Big brother Zun Fei and his gang of brothers are doing well in the underworld. However, when conspiracies arise and the brothers turn against each other, Zun Fei can only take up his gun and risk his life to face the threat."
Up North,"Just as a reformed street hustler from Memphis is ready to step into a legit life, a series of deadly events causes him to quickly relocate to Cleveland, Ohio where trouble soon follows him once again."
V pogone za kamnem,"The city's chief jeweler, Khan, decides to organize a luxurious event - a display of the most precious diamond in Russia. However, his plans are ruined when three desperate people, facing financial difficulties, decide to steal this splendor."
Vallavan Vaguthadhada,A heist connects 5 strangers as their lives turn upside down on a dreaded night
Valley of the Shadow of Death,"Pastor Leung, who preaches God's forgiveness, finds himself in a dire situation when his church gives shelter to a young man who caused the death of his beloved daughter."
Valleyheart,"In the San Fernando Valley, a woman with dreams of stardom is forced to call upon her ex-cop former husband to get her brother out of a life-or-death situation when he gets involved with the wrong people."
Vampire's House of Cain,A detective investigating a series murders is caught in a war between two clans of Vampires and allured by the mysterious man in the center of it all.
Vanished: The Lucie Blackman Mystery,"In 2000, Lucie Blackman, a 21-year-old former British Airways flight attendant, arrived in Tokyo in search of adventure. Like many British 20-somethings, Lucie planned to experience a different culture and way of life. She got a job as a hostess in a hostess bar, a unique piece of Japanese nightlife based on the country's old geisha customs. But, after only a couple of months, Lucie vanished... Lucie's father Tim and sister Sophie help to lead the search for her. Could Lucie's job in the mysterious Japanese nightlife hold the answers for her disappearance...? American journalist Jake Adelstein, author of Tokyo Vice on which the HBO series is based, is a major contributor to Vanished: The Lucie Blackman Mystery as he worked closely with Lucie's father Tim Blackman on the search for her. EPISODE 1 In 2000 Lucie Blackman, a 21-year-old former British Airways flight attendant, arrived in Tokyo in search of adventure. Like many other British 20-somethings, Lucie planned to spend some time living in Japan to experience a different culture and way of life. She got a job as a hostess in a hostess bar, a unique piece of Japanese life based on the country's old geisha culture. Some Japanese men would visit the clubs after work to unwind and hostesses would pour the men drinks, chat to them about their day and sometimes sing karaoke with them. The job was well paid and appealed to young western travellers who could earn good money that allowed them to pay for their lives in such an expensive city and save for further travels. Lucie was enjoying her role and making new friends. Hostessing also allowed the hostesses to go on Dohan dates, companionship dates, before taking the men back to the bars for more drinks. After only a couple of months in Tokyo, Lucie left to go on a Dohan date with a mysterious man. But she didn't return to the club or her home in the city. Lucie had vanished... EPISODE 2 Lucie's father Tim and sister Sophie travelled from the UK to help lead the search for her. Tim liaises with the Press in a bid to keep the news of Lucie's disappearance at the top of the news agenda. Will this help the family and the police find Lucie? Could Lucie's job in the world of hostessing hold the answers for her disappearance? And who is the mysterious man who went on the Dohan date with Lucie?"
Vanity Flaw,Mallory decides to dance at a strip club for one night after losing a bet. There she will meet her kidnapper(Juno) that has a weird fetish for strippers and a violent temper for order.
Vares X,"Vares gets a desperate call from his friend Kyy, who needs saving. While Vares is saving his friend, the daughter of a new family of private detectives is kidnapped. Vares has to gamble with higher stakes than ever before. Events begin to link up with the parties of a mysterious sex cult and a showdown in the underworld. Who can Jussi Vares finally save?"
Varovasti sanoi rovasti,"A murder mystery set in the 1960s, following the footsteps of Poirot and Palmu, is a mix of suspense and comedy."
Vengeful,"Raymond, wrongly convicted of a crime enters prison. Upon release, Raymond faces rejection by society and his estranged daughter. Raymond's despair deepens. Fueled by anger, Raymond's focus shifts to revenge."
Verge of Deception,"As Lance Gibbs' (Ramon Ford) life spirals down after the death of his wife, he finds another lead to the supposed culprit, Manfro Tranelli (James Wyatt)."
Vergüenza,"It tells the story of friends Pedro and Lucio, who were kidnapped and had to engage in a deadly battle with each other in order to survive."
Vettaiyan,Ruthless criminal activity is met with force from a maverick police officer with a disregard for the rules as he confronts an outbreak of lawlessness.
Vicheyam,"This is the story of deep investigation of actual murder happened in India . story is about ego, grief , revenge of a common security guard, who murdered famous fashion designer celebrity Neha Shirodkar."
Viduthalai Part 2,"An unassuming school teacher faces extreme circumstances, forcing him to take up arms and lead a fiery rebellion against oppression, becoming an unlikely leader."
Villa 54,"At a mixed special party, a crime is committed, and one of the guests gets an overdose of the drug, so the party host decides to put everyone under reinforced residence, followed by a wide range of accusations of the crime."
Villain - Life of a Gangster,"A small town boy who dares to go against the kingpin of his area. Being stuck in between two criminal gangs, he will rise for his own existence."
Vina: Before 7 Days,"Vina, a victim of a motorbike gang's atrocities in Cirebon, refuses to accept her death being labeled an accident. Her spirit intervenes within the seven days preceding the incident to reveal the truth behind what really happened."
Vipers,"Maddie, a university dropout, sells drugs to cover her rent, but after a transaction goes sour, she owes her supplier money. Fortunately for her, she meets someone who is eager to help."
Visfot,A Mumbai slum family's cramped life contrasts a rich high-rise family's luxury until their lives fatefully intersect one day.
Vivekam,Revolves around Mr. Vivekananda Reddy and the incidents that happened in his life before 2019 general elections.
Vojna policajtov,A solitary police operative skilfully moves on the edge of the law in the wild atmosphere of the East Slovak underworld in the early 90s.
Vrutos,"Brian fights with a group of elite rugby players after feeling humiliated and gets hurt. He decides to confront them again, but this time armed. A film of revenge, of street epic, of camaraderie and neighborhood warriors."
Víctimas de sus amores,A naive young woman finds herself as one of the main suspects in the investigation of her boyfriend's murder while developing an inappropriate relationship with the investigation's lead detective.
Wack,N/A
Walk the Line,"Ongoing anti-gang operation captures elusive gangster kingpin. Police force faces threats from money laundering syndicates. Old cases resurface, involving businessmen and officials. Risky investigation endangers cops' lives."
Wannabe,"An actress preparing to return to acting after a long hiatus, who gets caught up in an unexpected incident and heads straight towards catastrophe."
Wanted Man,"Follows a police officer who must retrieve an eyewitness and escort her after a cartel shooting leaves several DEA agents dead, but then he must decide who to trust when they discover that the attack was executed by American forces."
Water Mafia,"An inside look at India's vast black market for water, where we understand the modus operandi of the Water Mafia, the scale of the operation, and the different ways in which it affects its victims across Indian cities."
Waterdrop,"Thirteen-year-old Su-yeon is left alone after her grandmother passes away. Faced with being placed in a childcare facility if she can't find a guardian, Su-yeon notices a couple who catch her eye. They are adopting a seven-year-old girl named Seon-yul and are immersed in happiness. Su-yeon tries to get close to Seon-yul, but finds her behavior somewhat suspicious. Waterdrop unfolds a panorama of ever-changing emotions. Starting as a tale of a pitiable orphan, it evolves into a sharp-edged survival mystery of a cunning child, equipped with piercing characters and dialogue, and unexpected dramatic twists. Ultimately, it poignantly confronts the weighty questions of protection and responsibility."
We Are Tourists,"While visiting a village in France, Cecile uncovers the darkest and most exciting secrets of the place."
We Came to Wreck Everything,"Detectives probe an undercover agent about a colleague's murder, unraveling a tangled web of gangsters, cops, soldiers, and spouses caught in a desperate struggle to outrun darkness."
We Run These Streets,"Three criminal gangs (Mafia, Asian Triads, and Bikers) form an unlikely alliance in an effort to rule a city."
Weekend with Molly,"Molly shows up to help her brother move into a new house. The problem is, Molly's brought a dead body with her, and a gaggle of problems along with it. Molly and Charlie try to navigate an escalating set of crises - and stay out of prison."
Welcome to the Game,"The story of Lu Fei who owes a huge amount of money to Qin Haipei in the casino, and encounters his daughter Qin Xiaoyao who is about to run away from home."
West End Murders,"In West End Murders, former Metropolitan Police DCI Colin Sutton gathers a team of detectives and uses first-hand knowledge to re-open and re-investigate three troubling cold case murders."
West Slide Story 3,"At the brink of Don Pauly's (Paul Johnson Jr.) crime spree, Don Pauly continues his reign over the entire crime-filled territory of the west side of Detroit. Unknowingly and totally unexpected an unrivaled force approaches to compromise his livelihood. War breaks out on all sides, and no one is safe. Undoubtedly, the best film of the West Slide Story Trilogy."
What Happens in Miami,Spring break becomes trouble in paradise for a group of best friends when one of their own goes missing and they are the prime suspects.
What Jennifer Did,"When Jennifer Pan calls 911 to report that her parents have been shot, she becomes the primary focus of a captivating criminal case."
What Lies Within,"Detroit Police Detective, Karoline Kane, discovers a string of missing person cases. Haunted by dreams of a lover who never existed and violent crimes she hasn't committed, she feels something is missing from her life. Things take a turn for the better after going on break and seeking out psychotherapy. Halting the progression her continued nightmares lead to a disturbing realization about the hidden nature of her life."
