Title,Storyline
The Grump's Christmas,"Jabberwock decides to ruin Christmas and blame Blunderboar. Will the heroes of the Fairytale Fun Force discover the culprit and save the holidays, or will the grumpy giant take the fall for the greatest holiday disaster in history?"
The Guardians: The Chosen Ones,N/A
The Halloween Shark,"Dive under the sea this Halloween with your favorite fish pals. Muggles and Joy have a mission, to find the Halloween Shark. The duo talks to everyone in town to learn more about this. What they find is more incredible then they imagined."
The Hay Man,Estranged brothers must face an evil threat to their family farm.
The Hedgehog,A friendship story between a stuttering and rebellious teenager and his mentally ill uncle.
The Heiress,N/A
The Lamb,"In the wake of his mother's death, a determined young boy sets out across the vast Arabian desert, a quest that will challenge his broken family and ancient traditions, all to protect the thing he holds most dear in the world - an orphaned lamb."
The Land of Morning Calm,"Feeling stuck, young fisherman Yong-su plans an insurance scam by staging his disappearance, hoping to provide a better life for his Vietnamese wife and his ageing mother."
The Legend of Catclaws Mountain,"Mindy, a girl, searches for her magical lost pony believed to lead to treasures on Catclaws Mountain. With friends, she uncovers life-changing secrets during this daring quest."
The Lost Tiger,"Adopted by a wrestler kangaroo family, Teo's life changes when visions lead him to his roots. He embarks on an epic journey to save his homeland from destruction."
The Magic Penguin,"When a beloved talking penguin named Roi is kidnapped by a couple of criminals, his home country is thrown into a tailspin. The most trusted knight in the land and his young son must join forces to rescue their fine feathered friend"
The Magician's Raincoat,"Three kids discover a magical raincoat that transports them into the body of its owner, a cursed magician. With a scorned witch hot on their trail, they must solve the mystery of the raincoat and break its curse before it's too late."
The Neon Highway,"Wayne, a singer, meets washed-up legend Claude Allen. Together they go to Nashville to pitch a song, but the industry rejects them. Wayne figures out how to release the song publicly, not for himself but for Claude."
The Night Before Christmas in Wonderland,"The Queen of Hearts has outlawed Christmas. As a child, the white rabbit missed her gift. Years later, Father Christmas receives the lost letter and voyages to Wonderland. With the help of curious young Alice, can Christmas be saved?"
The Primrose Railway Children,"Phoebe, Becks, Perry, and their mother unexpectedly leave their comfortable Glasgow life and relocate to the remote Scottish Highlands."
The Proud Princess,"Time has come for young and handsome King Benjamin to marry. He is captivated by Princess Carolina's portrait, and disguised as a gardener, he infiltrates her castle to win her heart after she rejects him."
The Puffins & the Magic Portal,"In Taigasville, the wicked walrus Otto steals an ancient spellbook from the local shaman. Little does he know, this mischief opens a whimsical portal to a dream-filled dimension. Now, Otto must face insane challenges to set things right."
The Puffins: Arctic Games,"In peaceful Taigasville, the Puffins enjoy carefree days filled with arctic games, and even lazy Otto Von Walrus loves his picnics. But when a surprise snowstorm strikes, the Puffins must rally together to save their world. Otto included."
The Sailing Movie,"The powerful tale of a boys ""Right of Passage,"" a family sails six thousand miles through sixteen countries, in search of six essential life skills we'll all need to thrive in this quickly changing world."
The Secret of Pin-Up Island,"An AI-driven, cutting-edge therapy revolutionizes depression treatment for women. Alesia's subconscious embarks on a virtual journey where reality and fantasy intertwine, forcing her to confront past demons to reclaim her mental health."
The Silly Billies: Greatest Hits & Best Bits!,"Kids love parties, holidays and the circus and finally here it all is in one action packed extravaganza."
The Silly Billies: Live in Your Lounge Room!,Join The Silly Billies live on stage for a song and dance party. The most fun you'll ever have without in your lounge room.
The Smokey Bear Movie,"The Smokey Bear Movie, directed by esteemed award-winning director Darius Rawson, features a small mountain town that suddenly finds itself under a mysterious and malevolent influence. The once serene and picturesque community is plagued by a series of unexplained fires, engulfing the forests surrounding the town in a shroud of smoke. On the brink of complete destruction there's only one person who can save the town, Smokey The Bear."
The Snow Sister,"A young boy named Julian, whose Christmas Eve birthday turns sad with the death of his sister sends his household into mourning and it isn't until he meets Christmas-loving Hedwig that he begins to believe in Christmas again."
The Storm,"The ancient ship rises from the depths. Mantou trespasses aboard and finds lost souls. After rain, will he be reborn and destiny change?"
The Thundermans Return,"It centers on the family as they begin a new era of superhero crimefighting. When one save goes wrong, the Thundermans are sent back to Hiddenville."
The Tiger's Apprentice,"Tom Lee, a Chinese-American boy, after the death of his grandmother, has to be apprenticed to the talking tiger Mr. Hu and learn ancient magic to become the new guardian of an ancient phoenix."
The Truth: The Journey Within,"What we think we know and have based our entire lives upon is not the full story. Man has searched for the Truth since the beginning of time but all along the answers have only ever been discovered and experienced, from within, in the silent language of the heart, encoded into the Creation DNA of life itself. The Truth, The Journey Within magically weaves the teachings of 25 visionaries, Warriors of Wisdom quantum/bio/neuro-scientific experts bridging science, spirituality, and ancient wisdom. The Truth, The Journey Within is a living message for humanity unpacked in a docu-drama about a family and the complexities within relationships and life. No one has escaped the suffering within the core shared wounds of separation we all share from living enslaved within the false programming and lies of separation. The Truth reveals the self-mastery wisdom and tools as a direct path to our individual and collective liberation, as our liberation is bound to one another, which is all part of The Divine Plan of Our Great Awakening in this Golden Age of Miracles upon us. The Truth is the invitation to reclaim the truth of who you are, of who we are, beyond our conditioning. Can The Truth set you free? As you shatter the illusions of ""identities,"" what reveals experientially will be the limitations and false beliefs holding you in unbeneficial relationship patterns and cycles. Your Self-mastery lives within ""the gap"" of no mind, between stimulus and response. Beyond identity is pure awareness. This re-membering is your true unborn Creation Blueprint. Your core essence spontaneously unveils your divine supreme intelligence, as an expression of your highest purposed potential--to experience oneself as love, true prosperity, and deep intimacy, within authentic connection. As you reclaim your Divine sovereign authority, you'll begin mastering how to create ""the gap"" between your trigger and reaction. There is no secret, there's only The Truth. The Truth is our epic love story in the making. Begin the journey and discovery of your lifetime."
The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose."
Thelma the Unicorn,"A singing pony who dreams of stardom finds instant fame when she transforms into a sparkly unicorn, but becoming a celebrity is one wild ride."
This Very Christmas,"""Former school rivals Kathie and Biancay reunite under one roof for the holidays, expecting a warm family Christmas. But as old grudges resurface and buried secrets unravel, tensions"
Thomas & Friends ERTL Adventures: The Biggest Christmas Adventure,"Will Thomas, Percy and Nia be able to deliver the children's Christmas letters to the North Pole in time for Christmas? Find out in this festive special edition of Thomas & Friends ERTL Adventures (2020)."
Thookudurai,"In the 18th Century, Tributary Monarch Nirpathunga Varman's diadem becomes the centerpiece of an annual carnival. In 1996, a forbidden love affair leads to tragedy, revenge, and a cursed spirit. Two decades later, the carnival's .."
Titip Surat Untuk Tuhan,"A seven year old child, longing for the warmth of his family, he turned to God by writing and sending letters."
To the camp - Special squad,"The wealthy Ferdinand orders his assistant Bagrat and his son Tatul to kidnap his accountant's daughter, Ani, because the accountant Artashes is going to testify against Ferdinand in court, after which all his dark deeds will be revealed. Knowing about the villains' plans, one of the policemen, Tatev, who used to be the camp's squad leader, hides Ani in the camp, where Ani is enrolled in the camp's SPECIAL SQUAD to participate in inter-camp competitions."
Tobia e i colori del mondo,N/A
Tomari Sathe,N/A
Too Old for Fairy Tales 2,"Your favorite gamer trio is back. They will spend an adventure-packed summer in the Tatra Mountains. During the trip, Waldek finds out that his father - the person who abandoned his family a long time ago - lives nearby."
Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but who once were friends bonded like brothers who changed the fate of Cybertron forever."
Treasure Fellowship,A group of young friends and their blue donkey learn to rely on each other as they team up in search of a hidden treasure while facing dangerous obstacles along their journey.
Treasure Trackers,"A trio of misfit middle schoolers band together to investigate their small town's mythic treasure, only to uncover a Halloween curse."
Tri bogatyrya. Ni dnya bez podviga,"The heroes will accomplish many feats: they will revive the unfortunate Koshchey, find the missing crown of the Prince, deal with the cruel khan - they can do everything. They can even cope with evil spirits. The horse Julius, the Serpent Gorynych and many others are always ready to come to the aid of the three heroes."
Tri kota. Zimnie kanikuly,"Korzhik, Caramel and Kompot dream of a bright and unusual New Year celebration, this is their main goal. But when the kitten Lollipop appears, they turn their attention to him and are forced to save Lollipop and his parents. And suddenly the New Year turns out even better than they expected."
Troy the Bharat Putra,"An abandoned dog in the border area of Poonch, Kashmir was found by the childless couple Major Bharat Kumar Reddy of Indian Army and his wife Nandini Srinivasan Reddy. They named him Troy. This is a story about the love bond between them."
True talents always shine through,N/A
Tui Ke Amar,"Bishal and Pakhi, in love, move to Kolkata. Bishal starts a job while Pakhi teaches street children and becomes popular. Unaware of her location, Bishal searches for her. Will he find Pakhi in the busy city and reunite with her?"
Udanadi Mangalyam,Udan Adi Kalyanam is a Malayalam movie written and directed by Vishnu Rathikumar. The movie Udanadi Kalyanam was produced by Subhash Chithrasala under the banner of Kalamela Cinemas.
Ukraine Mon Amour,N/A
Ultraman: Rising,"Ken Sato is a superstar baseball player who returns to Japan to become the latest hero to carry the mantle of Ultraman. However, he is compelled to raise a newborn kaiju monster, the offspring of his greatest enemy, as his own child."
Uma & Haggen: Mitos,"In a pre-Hispanic fantasy world, a Mesoamerican princess joins forces with a Viking boy. Despite being total opposites, they embark on a mission in which companionship and loyalty are the key to restoring harmony to both of their kingdoms."
Unsung Hero,A mother's faith stands against all odds and inspires her husband and children to hold onto theirs. Based on a remarkable true story.
Uparwala & Sons,"Set in the backdrop of small town India, the movie is a societal satire through a common man's journey of self-discovery."
Uzhaipalar Thinam,Construction worker Velu supports family in India with job in Singapore. He marries Malathi while home but struggles to realize his dreams upon return.
V banyu!,"The life of foreman Ivan Plotnikov has been going downhill for a long time because of his invincible habit of enduring everything. But, by chance finding himself at the Russian bathhouse championship, he learns that this is not a curse at all, but a great talent. Now he will have to fully develop his ability to endure in order to finally believe in himself, regain the respect of his loved ones and compete for the solid cash prize that he so desperately needs."
Vaar Tahevaar,"Two career-focused individuals reluctantly attend a festival and wedding at their families' insistence. As the celebrations unfold, will their priorities shift towards marriage?"
Vardaan Banal Abhishap Ba Mayee,N/A
Vasilisa i khraniteli vremeni,"The Gods, the Guardians of Time, tired of the outrages of Father Frost, sentence him to exile on Earth, but on Earth he has a new granddaughter - Vasilisa, who for some reason melts under the sun. The famous blogger Dasha is hunting for her granddaughter, who wants to destroy the world with Vasilisa's magical powers."
Venice 2024 Journey Australia,"Venice travels from Vietnam to Australia on a vacation. Her experiences becomes overwhelming fun and astonishing as she gets to see the different breeds of dogs, the lifestyle of Australia and the fireworks of 2024."
Victoria må dø,"Hedvig and Henrik's new stepmother Victoria is annoying and constantly introducing new rules. Inspired by a comic book, they decide to hire a hitman to get rid of her, and end up persuading a very reluctant immigrant, Carl, to do the job."
Vikaasaparva,"""Vikaasa Parva"" follows the wild journey of Vikky (Vikas Chandra) a man born into wealth and privilege, whose life revolves around the pursuit of pleasure, fueled by his belief that drinking is his way of life. Surrounded by like-minded friends and a witty but seemingly indifferent wife, Vikky's world takes a dark turn. The turning point occurs when tragedy strikes, claiming the life of one of Vikky's dose friends. The incident forces him into a brief introspection, but soon he reverts to his old ways drowning his sorrows in alcohol and alienating those around him with arrogance and disdain, However, fate takes an unexpected turn when Vikas Chandra, in drunk mode, decides to take a shortcut route while heading to an event with his wife. This impulsive decision sets off a chain of events that will forever alter Vikky's life. The seemingly beneficial shortcut becomes a path filled with danger, leading Vikky and his wife into a series of unforeseen challenges. As they navigate the treacherous route, Vikky is confronted with his own demons, forcing him to confront the consequences of his reckless lifestyle. ""Vikaasa Parva"" explores themes of redemption, self-discovery, and the fragility of life. Will Vikas Chandra emerge from this hartowing experience a changed man, or will his arrogance continue to haunt him? This forms the rest of the story. In a gripping tale of survival and transformation, ""Vikaasa Parva"" takes audiences on an emotional roller coaster, questioning the choices we make and the unexpected turns that can shape our destinies."
Vindu Bhojanam,The crux of the story lies in how Anand and Adithya win the cooking battle against Vivek for the restaurant.
Vishesham,Set in the background of the densely crowded city of Cochin. A city filled with the advertisements of fertility clinics. Flavoured with humour Vishesham conveys the story of today's world of fertility treatments.
Vishkanya,Ratan get married with Devika. Ratan doesn't know the background of Devika after married lots of surprise coming in ratan maeried life
Vovó Ninja,N/A
Vozvrashchenie popugaya Keshi,"In the hands of Mityay, a school geography teacher from Sochi, is not just a talking, but an intelligent parrot from an ancient family. His name is Innokenty - or simply Kesha for his friends. The parrot ends up with Mityay at a difficult moment in his life - his girlfriend Lera puts the relationship on pause. She wants a luxurious life, but Mityay cannot provide it for her. But maybe a parrot. More precisely, he can ""pump up"" Mityay so that he starts earning a lot. New friends make an agreement - Kesha will help return Mityay to Lera, and Mityay will help the parrot find and return his beloved, from whom they were separated."
Véletlenül írtam egy könyvet,"Follows a 13-year-old girl who dreams to become a writer. While she is learning to write with the help of her neighbor, she suddenly realizes that her life is actually becoming a novel."
Wallace & Gromit: Vengeance Most Fowl,Top dog Gromit springs into action to save his master when Wallace's high-tech invention goes rogue and he is framed for a series of suspicious crimes.
Waterdrop,"Thirteen-year-old Su-yeon is left alone after her grandmother passes away. Faced with being placed in a childcare facility if she can't find a guardian, Su-yeon notices a couple who catch her eye. They are adopting a seven-year-old girl named Seon-yul and are immersed in happiness. Su-yeon tries to get close to Seon-yul, but finds her behavior somewhat suspicious. Waterdrop unfolds a panorama of ever-changing emotions. Starting as a tale of a pitiable orphan, it evolves into a sharp-edged survival mystery of a cunning child, equipped with piercing characters and dialogue, and unexpected dramatic twists. Ultimately, it poignantly confronts the weighty questions of protection and responsibility."
We Believe,N/A
We Wish You a Dairy Christmas,"Cheyenne is forced to put her dreams and career on hold when she returns home to look after the family's dairy farm, but an unexpected encounter leads to a budding romance."
Wedding Diaries,"The journey of Prasanth and Sruthi, a married couple navigating the complexities of their relationship through joyous highs and challenging lows"
What a day before Christmas,"In What a Day Before Christmas, Nathan and Naomi are at odds about the direction of their marriage and Nathan's reluctance to get in the Christmas spirit. Naomi tasks Nathan with spending the holiday with her parents or else. Nathan agrees and embarks on an unforgettable trip with his cousin, Keith and a very peculiar Uber driver. Nathan must be at his in laws by Christmas Eve to avoid being in the dog house. Just when you think things can't any worse they do. Nathan and his crew seem to have the worst luck and with each passing hour, it doesn't appear to be in the cards for him to make it to his in laws on time."
When the World Met Miss Probinsyana,"Marge, a determined young woman from the province who breaks into the male-dominated BPO industry. As a symbol of innovation and empowerment, she returns to her roots to uplift her community by establishing her own BPO business. Alongside her partner Wil, Marge skillfully handles the challenges of entrepreneurship and societal expectations."
Wholesome Grove,Peter Albright is a ruthless CEO looking to buy and develop a patch of forest called Wholesome Grove. Andrea Scott is a terminally ill teenager who is trying to save Wholesome Grove before she dies. When the two meet both of their lives are changed forever.
Windcatcher,A ten-year-old Aboriginal boy and his friends try to defeat bullies at a school carnival and become heroes.
Wishma,"Magic, music, laughter, and love - a 12-year-old boy on an enchanting and challenging journey to reunite his family by finding his long-lost father. Wishma is a 12-year-old boy who has grown up without his father. At school, he often faces bullying because of this. However, he is not alone - his three closest friends, Rosy, Rukshan, and Suresh, stand by his side. Their strong friendship, supported by understanding teachers, is anchored in the motto ""One for all - All for one,"" which echoes throughout the film. One day, Wishma learns that his father might still be alive. Excited and full of hope, he shares this with his friends. As he dreams about meeting his father again, a mysterious woman appears. This magical lady, moved by his sorrow, gifts him three enchanted wishes - one for each of his friends - written in an ancient manuscript. She warns him to use them wisely and never for selfish reasons, and tells him that each wish lasts only seven days. Initially, the children laugh it off, believing it to be nothing more than a fairy tale. But that same day, after being humiliated once again by older boys, Wishma, in frustration, uses one of the wishes and asks to become grown-up immediately. He falls asleep with this wish in his heart. The next morning, he wakes up to find he has transformed into an adult overnight. Even his own mother fails to recognize him. Scared and confused, Wishma runs away and turns to his friends for help. Together, they realize the magical wish has come true. Now determined to use the remaining powers to reunite his mother and father, Wishma embarks on a heartfelt journey - a series of magical, adventurous, and emotionally rich events unfold, where love, curiosity, and wonder intertwine to bring a fractured family back together."
Wo de Ye Ye,"A sniper who had experienced the war, settled at the foot of Mount Tai and became a porter on Mount Tai. As he aged, he should have retired, but because of the arrival of the abandoned baby Shanzi, he continued to work."
Wolf Witch Giant Fairy,"Little Red Riding Hood meets a variety of fantastical characters in a magical forest in this light-hearted filmed performance from the Royal Opera House. Family-friendly confrontations ensue, laced with comic moments."
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,"Follows Komugi and Iroha on a new adventure, when they are sucked into the world of the video game Doki Doki Tanukingdom (Thrilling Raccoon-Dogkingdom)."
Woodwalkers,"Carag, a shapeshifting puma raised in the wild, joins Clearwater High, a school for Woodwalkers. With friends Holly (squirrel) and Brandon (bison), he navigates mysteries and dangers of the Woodwalker world."
Woody Woodpecker Goes to Camp,"Woody Woodpecker must find a new home after being kicked out of the forest. At Camp Woo Hoo, he thinks he's found a forever home, but there's an inspector on the loose who wants to shut down the camp."
Woof Woof Daddy,"A musician's sudden passing leaves his young daughter alone. Twenty years later, fate brings them together again in an unexpected form, giving them both a second chance at the relationship they lost."
Wounded Healer,N/A
YA - medved,"The Kovalev family is going through hard times: dad, a former captain of the local Taiga hockey club, cannot recover from a serious injury, and mom has to cope with the role of the head of the family. Daughter in the midst of a crisis of transitional age, the youngest son has no friends. And when a boy brings into the house a tiny bear cub that has strayed from a bear on the outskirts of the city, their world begins to burst at the seams."
Yao guai sen lin,"Laqi, a young girl, enters a forest to find her parents but meets Luda, a demon spirit. They journey through the forest, encountering various monsters , overcoming dangers and forming a deep friendship."
Yaren Leylek,"Adem visits his grandmother's village, meets Yaren the stork, and with cousin Kerem and friend Derya, they seek the legendary water of immortality. Guided by a magic astrolabe, they uncover surprising secrets in the town."
Yolki 11,"Uncle Yura, serves as a security guard in an elite village, raises a mini-pig Kostya and does not like New Year at all."
You Gotta Believe,"A Little League baseball team of misfits dedicates their season to a player's dying father. In doing so, they accomplish the impossible by reaching the World Series finals in a game that became an ESPN instant classic."
You Xi Le,N/A
Young Hearts,Elias develops feelings for his new neighbor Alexander. He soon realizes he's falling in love for the first time.
Zak & Wowo: The Legend of Lendarys,"At the heart of an imaginary world populated by fantastical creatures and dangerous monsters, the 13 year-old Zak goes in search of his twin brother Kyle, who has disappeared mysteriously. Equipped with a magical jade stone whose superpowers he doesn't yet know how to control, he is joined by his grandmother NaïNaï and Indiana, a beautiful outlaw who can communicate with the world's fantastical creatures. But he is also flanked by Wowo, formerly a 3 meter-tall furry pachyderm, now turned into a tiny, cute and wacky furball by the magical jade stone."
my father my hero,N/A
Çocuk Kalbi,N/A
