Title,Storyline
The Wager,"A dying cancer patient whose life had been forfeit by his own actions, experiences a brutal battle between the Angel of death, coming to devour his soul and the Angel of light, who want his soul restored for a greater assignment."
The Wages of Fear,"In order to prevent a deadly explosion, an illicit crack team has 24 hours to drive two truckloads of nitroglycerine across a desert laden with danger."
The Wait Game,N/A
The Wasp,"Follows Heather and Carla, who meet after having not spoken in years. Heather is about to present a very unexpected proposition that could change their lives forever."
The Watchers,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night."
The Weekend,"Gripping Nigerian thriller exploring in-law dynamics through unpredictable twists and turns, keeping viewers hooked until the riveting conclusion."
The Weight,"A woman wakes chained in a remote cabin and escapes a man spiraling into hedonistic rituals-but as she struggles to survive, reality fractures, revealing a disturbing truth: she's not his victim, and he's not her captor."
The Whip,"A full-time carer plots a daring heist from the Houses of Parliament, in a bid to thwart devastating welfare reforms known as Independence Credit."
The Whisper Within the Woods,"Rebuilding her life after tragic events twelve years ago, stepmother and wife Sam is suddenly haunted and tormented by sinister forces. Can she find the answers that ruined her childhood, and silence the whisper within the woods?"
The Windigo,"A Native American teen resurrects an ancient demon to protect his family from meth dealers, but finds the creature's bloodlust uncontrollable, forcing the family to break the curse before becoming its next victims."
The Wingwalker,"A young widower is deported as his daughter is scheduled for a heart transplant, this will lead him to orchestrate the boldest border crossing plan in history."
The Wolf,A hunter becomes the prey when asked to track a vicious wolf on an Indian Reservation.
The Womb,"The Womb centers around Sami, a deaf woman who waits for a family that never returns. The mystery of ""why"" is at the heart of this psychological thriller that involves a malevolent entity that has left her entire neighborhood barren."
The Women in the Lakes,Police investigate the death of a 100 year old man at a nursing home. Several women are concerned in the incident. A journalist also investigates. One of the investigators has a illicit relationship with one of the suspects.
The multiverse arc,N/A
There Is a Monster,A man is haunted and hunted by a monster that only he can see.
They Are Watching,Two friends decide to search the deep underbelly of the dark web and soon find themselves stalked by a group that runs online torture rooms.
They Turned Us Into Killers,"Karma is assaulted by her boyfriend, BJ, which leads to her committing suicide. Star hunts down BJ and his brothers, and begins to torture them, while reading to them Karma's suicide letter, before taking each of their lives."
They Whisper,"A young boy emerges from a coma after a fall down an abandoned mine shaft. His family is confronted by dark, threatening spirits and the possibility that the child in their home might no longer be their son."
Thief,N/A
Things Will Be Different,"In order to escape police after a robbery, two estranged siblings lie low in a farmhouse that hides them away in a different time. There they reckon with a mysterious force that pushes their familial bonds to unnatural breaking points."
Thirst Trap,A struggling cam girl who dreams of making it big in Hollywood catches the eye of a fan who's obsession may cost her everything.
Thiru.Manickam,"A man who is getting chased by everyone for doing good, yet he overcomes opposition. Among everyone who is trying to survive, this man wants to live. Shows how Manikkam becomes Thiru Manikkam"
This Land of Mine,"When a small group of people get stranded on an uncharted land, they are forced to journey deeper to find a way out. However, they stumble upon a beast that has predated mankind."
This Never Happened,"While staying at her boyfriend's childhood home with him and his friends, a young woman experiences terrifying visions of a violent spirit."
Those Who Inherit the Earth,Vincent Ortega leads an elite team of detectives on a mission to rescue children from extreme abuse after failing to save his brother from their sadistic mother when he was a boy.
Thrayam,"A few people who arrive at a buzzing city unexpectedly and the events that happen, which leave their lives upended"
Three,"A young boy's mental health crisis prompts his desperate mother to seek help from an unexpected source-a man who must abandon his Western mindset and embrace a powerful, ancient ritual to save her son."
Three,"TIffany and Jayson live a simple life until Jayson asks for a sexy 30th B-Day gift. He wants a 3-some with Tiffany and her lesbian BFF, Ashley. What seems like a dream for Jayson, leads to jealousy, betrayal and a trail of broken hearts"
Three Kilometres to the End of the World,"Set in a conservative Danube Delta community, a gay teenager's journey of self-discovery clashes with the traditional values upheld by his parents and neighbors."
Through the Door,"Inside a cryptic warehouse, a content creator documents a time travel experiment, unveiling a dangerous journey where desperate seekers risk everything to harness the life-altering power of a mysterious time portal."
Tiempo de Pagar,"Richard, an Argentinian money exchanger who works at the Buenos Aires downtown, finds himself involved in a series of problems that lead him to a thrilling race against the clock."
Tienes 24 horas,"Some friends are having a good time when suddenly a card falls into the hands of one of them. The card says ""You will die in 24 hours unless you find someone who willingly takes it""."
Til Death Do Us,A married couple each suspect the other of infidelity. An accusation that could be fatal.
Till Death Do Us Part,A wedding planner must keep her best friend and her groom safe from a psychotic stranger who secretly threatens to murder the entire party.
Till Death Do Us Part,"A woman named Renata who is the wife of a man named Edwin. But unfortunately, their marriage did not run healthily, it was really toxic."
Time Cut,High school student accidentally travels back to 2003 and decides to stop the serial killer who murdered her sister.
Tipppsy,"Things go wrong for a group of girl friends who go to Goa, for a bachelorette party."
To Die Alone,"After suffering a terrible injury while hiking the Pacific Crest Trail, Irving must find a way to escape the woods alive and confront her inner demons with the help of a stranger."
To a Land Unknown,A Palestinian refugee living on the fringes of society in Athens gets ripped off by a smuggler and sets out to seek revenge.
Tobias and the Arcane Merchant,Tobias the Hybrid Tram Engine's sense of identity is thrown into question when a mysterious enemy returns to the railway with a hidden agenda and throws everyone's lives into chaos.
Tobias: Dark Hallway,"""Tobias,"" portrayed by the talented Edward Williams III, is a gripping exploration of mental torment and the blurred boundaries between reality and delusion."
Todos Somos Justos,Luis is invited to a family celebration at the house where he works as a tutor. The night is going well until a group of young masked robbers break into the house. Hatred emerges as well as a strong desire for justice.
Top Floor,"An influencer is kidnapped and trapped in an elevator. The captor tells her that if she truthfully answers all of his questions, she'll reach the top floor and be granted freedom. If not, she'll die."
Toque de Queda,"When The Shining Path declared war on the Peruvian state, two journalists went on a journey to uncover the truth."
Tormenta en el Corazón,N/A
Touchdown,"When meteor storms bring a new life form to earth, global authorities implement emergency controls as they move in secret to eliminate the predators. A group of friends risk everything to survive as they come face to face with the monster."
Tour Guide,A young woman goes on a hike at Red Bluff only to find herself joined by an unsolicited tour guide.
Toxic Harmony,"After parting from her girl group, a singer finds both fame and danger after capturing the attention of a powerful but mysterious record label exec."
Toxic Lust,"""Toxic Lust"" is a gripping psychological thriller that delves into the complexities of love, obsession, and betrayal within the confines of a single location. Set against the backdrop of a luxurious penthouse apartment, the film follows the intertwined lives of three college friends: an attractive and successful black man, Marcus, and two captivating black women, Maya and Shaunte. As the story unfolds, it becomes apparent that Marcus is at the center of a simmering love triangle between Maya and Shaunte. Maya, an ambitious and driven woman, is Marcus's long-time girlfriend, while Shaunte, the free-spirited and enigmatic friend, harbors a secret and dangerous obsession with him."
Toxic Traits,After Eric is dumped by his long time girlfriend Dina he meets and falls in love with Regina. His best friend and mother become very suspicious of Regina's behavior and uncover her true nature.
Toxic: Into the Abyss,N/A
Toys R Us (Fanmade FIim),"A kid named junior who is going into 8th grade wants to fit in with his friends, and decides to go to an abandoned toys r us store and stay the night there, what they don't know is that the toys are haunted and are trying to kill them.."
Traced 2,N/A
Tragic,25 years later 3 stars from the 1980's try not to fade away as events from their past may interfere with their comeback.
Transient,"After a traumatic accident, a tech entrepreneur's new invention forces him to wrestle with the ghosts of his past."
Transplant,A Korean-American surgical resident pushes himself to extreme lengths while training under a legendary heart transplant surgeon who's obsessed with protecting his perfect reputation.
Trap,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.
Trap,N/A
Trapped Inn,An American cycling team trains at a remote European lodge. Teammates start dying mysteriously. Rivals Connor and Greg battle to survive and uncover the cause behind the team's demise.
Traumnovelle,"High-society couple's marriage is tested when the husband discovers a secret erotic society and attends a masked ball, ignoring warnings of potential consequences, after his wife admits having fantasies about another man."
Travesty,A big city detective Davaa is summoned to the Mongolian hinterlands because of a most unusual hostage situation. When Davaa arrives he finds himself surrounded by local police and officials who mock the situation and seem bizarrely frivolous in their duty to the hostages being ransomed for 1 billion Mongolian tugrik a person. This Ransom is an oddly precise sum related to a travesty of justice that tragically unfolds.
Treasures of Terror: Vol 1,"Treasures of Terror Volume 1 introduces us to the lovely, slightly macabre, Seducia Darkly and her oddly animated manor. A collection of award-winning, wicked horror shorts that will chill your soul."
Treasures of Terror: Vol 2,"""Treasures of Terror Vol 2"" is a 2024 direct-to-dvd hosted horror anthology with Vera VanGuard as host ""Seducia Darkly""."
Trench,"In Venice, an art historian seeks to unravel the mystery surrounding the disappearance of an unknown woman."
Trepidation,"Haunted by disturbing visions triggered by a remote country home visit, a young mother spirals into madness as repressed childhood trauma resurfaces-forcing her to confront a terrifying truth and a supernatural force feeding on her fear."
Trespasses @SheKnows,"In this gripping psychological thriller, Mila, a troubled young woman, finds herself trapped in a mysterious dungeon-like setting with only her wits to rely on. Communicating with an enigmatic figure named Alim through AirPods, Mila must confront her past traumas and unravel the secrets that haunt her. As the truth unfolds through tense flashbacks and present conflicts, Mila's journey towards self-discovery and redemption takes unexpected turns. Will she find the courage to confront her demons and emerge from the darkness, or will she be consumed by the shadows of her own past? Dive into the depths of the human psyche in this riveting tale of survival, suspense, and the power of self-realization."""
Triangle,N/A
Tricks,"Trish, a beautiful prostitute that grows deep feelings for a client Joe, an alcoholic, drug using undercover cop. With a fiance at home that he barely sees due to work and his endeavors with Trish, he spirals out of control and loses everything after she is mysteriously murdered and he comes home to discovers the crime scene. Living on the street having altercations and struggling to adapt, Trish sees him one day after she's changed her life for the better and vows to help him however she can after seeing his present state and learning about the news of his fiance. And she finds out that one of her infatuated ""tricks"", Clive Michaels is the killer and she has to go back to prostitution undercover to get a confession."
Trigger Warning,"A special forces commando returns to her hometown after her father's sudden death, only to run afoul of a violent gang when she starts asking questions."
Trinil,"Couple Rara and Sutan who are ready to start a new life after their honeymoon. Rara inherited a large tea plantation in Central Java belonging to William Saunder, her father, a Dutch man who really loved Indonesia."
Trolled,Stick and stones...words can hurt you.
Trophy Wife,"A young woman suffering from amnesia is urged by her husband to stay at home. But as she pieces together her memory, she discovers, he isn't who he says he is, and neither she."
Trouble in Mocoville,An angry woman goes on a rampage in Mocoville to get revenge on all of the people who sent her to prison for a crime she didn't commit.
Troubled Mystic,"A category 3 hurricane destroys the city causing millions of dollars in damages. Tracie Hill, a work at home mom with her daughter Sharonica Hill, meet Corey Daniels, a calculated narcissist looking for his next family and home."
Troublous Weekend,N/A
Trucker,"A trucker's family is killed in a fiery crash caused by a group of reckless teens. Rescued from the wreckage and nursed back to health by a mysterious old man, the trucker exacts brutal revenge on the teens who destroyed his life."
Tumbal Darah,"As a debt collector during the difficult pandemic, Jefri is waiting for the birth of his second child from Ella, his wife who is 8 months pregnant. Losing Aly, their first child in an incident makes Jefri and Ella eagerly awaiting the arrival of a baby girl whom they have named Kai. However, Jefri who has principles makes their financial condition even more difficult when Ella has to have surgery because her baby is breech, and Ella who secretly continues to work as an online motorcycle taxi driver has a serious accident. In that condition, the only health facility that can accept Ella without them knowing is an illegal Maternity Clinic run by a doctor-nurse couple Iwan and Sandra with their assistant, Bakar who sacrifices aborted fetuses to two twin devils who are always hungry. Jefri and Ella must fight to save themselves and Kai to be able to get out alive from the devil's wrath and the cruelty of Iwan, Sandra and Bakar in a terrible hellish night."
Tummy Monster,"When a self-centered tattoo artist discovers his latest client is a world-famous musician, his fixation on getting a selfie with his client embroils the pair into a bizarre and dangerous game."
Turbo,"Four friends from the suburbs will go through all kinds of trouble, their dark past, their inability to hold on to life, and move towards the inevitable end in their modified Sahin car during one night."
Turkish Tharkkam,Villagers polarized by an unspeakable tragedy engage in a battle of beliefs. A police officer races against time to unravel the mystery and restore order.
Turned Out: The Movie,"Lisamarie, a resilient but troubled young girl must face the demons of her past and navigate the dangerous world of sex trafficking after making a series of bad decisions, threatening everything she has worked hard to build in her new life"
Twelve,Family tensions rise during a domino game where supernatural elements reveal secrets and hidden truths.
Twilight of the Warriors: Walled In,"Follows troubled youth Chan Lok-kwun as he accidentally enters the Walled City, discovers the order amidst its chaos, and learns important life lessons along the way."
Twin Lies,"When a young barista takes her twin sister's place for an escorting gig, all hell breaks loose when their mysterious client turns dangerous."
Twisted America,"A conflict between two major agencies start to strengthen when Clay Agency CEO Oliver Johnson gets suspicious about another agency called the Arggs ran by Alex Blackwell, and eventually leads to war between the two and other crazy things."
Twisted Justice,"When a seasoned cop responds to a burglary and reunites with her high school crush, she descends into a dangerous obsession. Doing whatever it takes to get rid of the wife and finally get her target."
Twisted Sister,An estranged woman joins her sister's family in their house after her husband is found mysteriously murdered. She vows her innocence while determined to take her sister's family and make it her own.
Twisted by Love,"""Twisted By Love"" is a psychological thriller about a love triangle that spirals into jealousy, betrayal, and murder during a couple's weekend retreat to a remote cabin."
Twisters,"Kate Carter, a retired tornado-chaser and meteorologist, is persuaded to return to Oklahoma to work with a new team and new technologies."
Two Girls,N/A
Two Zero One Four,"Captain Khanna is a former army officer, who has worked extensively in the army and then with various intelligence agencies, and he was an active spy for many years now he is into retirement age, but looking at his experience and international network among other intelligence agencies like CIA, KGB he is continued in service and governments keeps on giving him, extension and they also seek his help in complex tasks. Ahmedabad police nabs a Pakistani terrorist - Firoz Masani, he was caught roaming on the streets of Ahmedabad by local police, Firoz Masani was one of the most wanted terrorists globally, this was such a breakthrough that Capt Khanna was asked to take him into custody and interrogate further. In the course of the interrogation Capt Khanna learns about a bigger conspiracy involving Indian and Foreign secret agents."
Tyler Perry's Divorce in the Black,Ava's husband Dallas leaves her heartbroken as he abandons their marriage.
Tòkunbò,An ex-car smuggler is given three hours to deliver a government official's daughter to her captor - or else his family will suffer the consequences.
Tóxico,"Follows four youngsters who will commit vandalistic and vulnerable acts to try to survive, but these acts will bring unexpected consequences."
U 235 Kannada,"""A police officer Manu faces consequences when he follows four bizarre deaths which are related to his sister Bhoomi."""
U235,A war thriller inspired by real events that took place towards the end of World War II.
Ulajh,"The journey of a young IFS officer, belonging to a prominent family of patriots, who gets embroiled in a dangerous personal conspiracy while far from her home turf, at a career-defining post."
Ulikkipadda Uppada,Deceitful relations in the society which has breed into chaos. Story revolves around the dreadful murders happening in Uppada. As the Plot thickens horrible circumstances lead to the twisted paths and finally astonishes Uppada village.
Un actor se prepara,"In the middle of the crisis in Venezuela, Roque Rincón, a talented and experienced Shakespearean actor with a terrible crack addiction, has spent years preparing to represent Hamlet, but at the last minute, his producer Leónidas Sandoval emigrated from the country and left, the project it collapses and so does Roque. Unhinged by drug abuse, Roque murders his landlady, Cecilia Contreras and his daughter Isabel, it is a perfect crime without witnesses. From that moment on, guilt torments him and makes him live a hell of madness, the ghosts of the victims haunt Roque while he feigns innocence in front of his sister Diana, his mother Alejandra and his girlfriend Sonia. Finally, Roque succumbs to his dead, who come to take him away."
Un día cualquiera,N/A
Un monde violent,"With the complicity of the secretary, Sam and Paul, 2 brothers employed in a warehouse in the center of France, rob a heavy goods vehicle full of iPhones. The driver rebels and dies. Sam, the youngest, feels guilty but Paul, who has already been in prison, is ready to do anything not to go back."
Una ballena,Ingrid is a lonely contract killer. She never fails. She leaves no trace. No one knows her origin.
Una jirafa en el balcón,"Lidia was able to escape to Spain from the oppressive Argentina dictatorship while pregnant with her sole child, Valeria. 36 years later, she is being summoned by Argentina's justice system to testify in the case that ended in her exile."
Una luz afuera,A female artist bound to a wheelchair has to escape from an abusive relationship with her farmhand.
Una storia nera,"Carla, a mother of three, endured twenty years of abuse from her husband, is arrested for premeditated murder, though she claims selfdefense."
Una via fredda per l'inferno,"Police are on the trail of a fugitive hiding in a nature reserve. Diego, a ranger with the Forest Service, joins the search, finding a darker threat that turns the forest into a deadly battlefield."
Undefiled,"Struggling with an endless cycle of family-destroying addiction and shame, an aging Mitch Jennings finally gets his shot at professional baseball turning his back on a team secret that it may cost a sex-trafficked young girl her life."
Under Paris,"To save Paris from a bloodbath, a grieving scientist is forced to face her tragic past when a giant shark appears in the Seine."
Under the Influencer,"When a struggling digital artist has her work stolen by a popular art curator, will she remain a victim, or weaponize her art to exact revenge?"
Undercover,"After spending several years infiltrating the circles of the Abertzale left as another young sympathizer of the terrorist group ETA, a police officer gets what she was looking for: ETA contacts her."
Undying,A tragic car accident puts a woman in a two year coma. She wakes up to find her fiance' is dead and her friends have abandoned her. So she calls on an evil spirit to raise her fiance' from the dead and exact revenge. But revenge always comes with a price.
Unexposed,"After her marriage ends due to infidelity, Tracey Miller becomes a sleuth for cheating spouses, facing danger as she uncovers threats to her family."
Uninvited,"Lilia Capistrano seeks revenge on billionaire Guilly Vega for killing her daughter. Disguised as Eva Candelaria, she attends his party with a vengeful plan."
Unit 234,"After the shocking discovery of an unconscious man in a locked unit, the lone employee of a remote storage facility must fight to survive the night against a ruthless gang, dead set on retrieving their precious cargo - at any cost."
Unknown Caller,High school graduate Chloe babysits adopted daughter. She receives disturbing calls from someone watching them. Suspense builds as they face an unknown threat.
Unknown Soja,"An innocent hero dragged into a mess without asking for it - or unaware of how he got involved. A sudden event that thrust our person into the world of hurt and it comes without warning. Bayo believes his past is behind him. He gets on with his life - building his auto-workshop business and providing for his family. Tragedy strikes when a home invasion and robbery goes wrong. Was it a random incident or has his past come back to haunt him? With the fabric of his life torn and the well-being of his family at stake. Bayo must go back to his past, to deal with the tumultuous events of the present.."
Uno,"Esmeralda (Marcela Mar), a woman determined to uncover the truth behind the tragedy that destroyed her family, embarks on a desperate quest that leads her to unearth the darkest secrets of La Alameda, a small mining community in Colombia. With the help of Joaquín (Juan Pablo Urrego), a farmer who knows the land and its dangers well, she follows the last traces of her late husband, a high executive at a multinational mining company. Together, they slowly peel back the layers of something much more sinister and discover an ambitious society fighting for gold and territory. Esmeralda becomes trapped in a dangerous game of betrayal and power, where every step she takes brings her closer to the truth... but also to death."
Uno Sir,"UNO Zayed Ashrafi, tasked with a rural woman's eviction plea, discovers she's his ex-girlfriend. Investigating, he suspects her husband's death was staged as a road accident. Who killed him, and why? Secrets unravel."
Unpredictable,"A modern thriller filled with intense sexual tension. Betrayal, jealousy, revenge and lies. A plot full of tension and twists of events."
Unseen,"In 1996, 25 out of 26 armed guerrillas who infiltrated South Korea, except for one, were captured or eliminated by our military's operation. However, only the last South Korean agent survived and escaped. The person who was sent to capture him was a HID North Korean agent called Ghost. Known as a master of secret operations that leave no trace of the past, he begins to chase the last remaining armed guerrilla. Ironically, the South Korean Ghost carries a communist AK-47 rifle, and the North Korean armed guerrilla carries an M16 rifle, a symbol of capitalism, and they aim at each other. The fierce chase between the two eventually leads to a suffocating fight with each holding the other's gun."
Unspeakable: Beyond the Wall of Sleep,Renowned oneirologist Ambrose London is requested to appear at Arkham Asylum to study the strange case of dissociative identity disorder in patient James Fhelleps/Joe Slater.
Untamed,"Follows of Linc, and Lisa, a couple deeply in love. When Lisa's infidelity is brought to light, it leaves Linc heartbroken and unwilling to commit to another relationship."
Untouchable,A Man meet's a married women a married women meets a man. Nothing can keep them apart but everything must keep them apart. What would you do?
Unwelcome Home,"After the villagers destroy the sanctuary of the demons. The demons entered the village, killing the children."
Uprising,"In the Joseon Dynasty, two friends who grew up together, one the master and one the servant, reunite post-war as enemies on opposing sides."
Urbex,"By day Leon goes through the motions of his humdrum life. By night he adventures into the abandoned corners of society with his secret obsession as an urban explorer, stumbling upon a dark underworld that changes his life forever."
Uruku Patela,The protagonist finds himself entrapped in a maze of love and deceit from the lady whom he loves but is trying to have him killed
Useful Idiots,"Useful Idiots is an indie feature film inspired by Pier Paolo Pasolini. It is a film following the path of two heroins and their attempt to avenge the killing of their sister. Film director Maurizio Mistretta invites us to an empowering journey of originality, magical realism and forces us to think about oppression, exploitation and inequality."
Utopia,"Soldier investigates wife's disappearance, infiltrates facility believing she's trafficked. Discovers facility is futuristic fantasy park blurring reality and illusion, complicating his search for truth about her fate."
V pogone za kamnem,"The city's chief jeweler, Khan, decides to organize a luxurious event - a display of the most precious diamond in Russia. However, his plans are ruined when three desperate people, facing financial difficulties, decide to steal this splendor."
V/H/S/Beyond,"Six bloodcurdling tapes unleash horror in a sci-fi inspired hellscape, pushing the boundaries of fear and suspense."
Vae Victis,"Vae Victis tells about the life story of painter Valerio De Filippis, a man who has made art his way of being in the world but currently in the grip of the dreaded artist's block in view of a very important exhibition."
Valari,"A possessed 13-year-old girl commits a horrific act, burying a secret. Years later, she returns to the village with her family, unaware of the looming vengeance from the past."
Vampire's House of Cain,A detective investigating a series murders is caught in a war between two clans of Vampires and allured by the mysterious man in the center of it all.
Vanished Into the Night,"A father, immersed in a difficult divorce process, embarks on a dangerous mission when his children disappear from their isolated country house."
Vanity Flaw,Mallory decides to dance at a strip club for one night after losing a bet. There she will meet her kidnapper(Juno) that has a weird fetish for strippers and a violent temper for order.
Varna,N/A
Vasco Da Gama,Future Only 100% Bad souls existed in earth
Vdokhnovenie,"A lonely artist lives on the shore of a dried-up lake. From time to time a postman comes to him, but instead of letters he brings paintings. They are taken by a powerful man, who gives alcohol and food in exchange. The artist tries to find out who owns the paintings."
Vedaa,"The journey of a young woman, who faces and resists a repressive system against portrayal of an antagonist."
Veekshanam,N/A
Vegas Vixens,N/A
Vengeance,"Following a tragic drive-by shooting that claims his daughter's life, an ordinarily religious man confronts his beliefs as he seeks revenge."
Venom: The Last Dance,Eddie Brock and Venom must make a devastating decision as they're pursued by a mysterious military man and alien monsters from Venom's home world.
Venus Effect,"After a mysterious event, a small community of neighbors erupt into chaos as they suspect hostile aliens are invading. Leo, the reluctant HOA president takes the lead and guides his fellow neighbors on a quest for answers. However, they must grapple with their own inner demons while fighting for their lives against those from another world."
Veppam Kulir Mazhai,"Petthaperumal and Paandi, a happily married couple, who are pressured to conceive a baby, and how this affects their bond."
Verge of Deception,"As Lance Gibbs' (Ramon Ford) life spirals down after the death of his wife, he finds another lead to the supposed culprit, Manfro Tranelli (James Wyatt)."
Vergüenza,"It tells the story of friends Pedro and Lucio, who were kidnapped and had to engage in a deadly battle with each other in order to survive."
Verified,Locke meets Donnie Darko in a modern reinvention of the chamber film. A film made for a disenfranchised youth who have built the bars of the isolation with ones and zeroes.
Vexier,N/A
Vi possiamo salvare,"Year 2028: Dr Lombardi is treating a couple, Julian and Arianna, in her secret mental rehabilitation facility. The two believe they are spies working for the government."
Victoria Kelly,Victoria Kelly is tempted by dark spirits to avenge her dead mother.
Viduthalai Part 2,"An unassuming school teacher faces extreme circumstances, forcing him to take up arms and lead a fiery rebellion against oppression, becoming an unlikely leader."
Vijay LLB: The Advocate,"A street-smart lawyer takes on a murder case to defend his old friend. As he delves deeper into the investigation, he uncovers shocking truths while confronting his own past."
Villain,N/A
Vina: Before 7 Days,"Vina, a victim of a motorbike gang's atrocities in Cirebon, refuses to accept her death being labeled an accident. Her spirit intervenes within the seven days preceding the incident to reveal the truth behind what really happened."
Vinchuca,N/A
Viraaji,"The story happens in Visakhapatnam. A group of four people (a film producer, a stand up comedian, a doctor and a pre wedding shoot photographer) goes to a place top attend performa sanmanam event of a celebrity astrologer."
Viramam Tarwatha,"Group of friends, who have stood by each other since college, continue to live together even after graduation. When the hero marries his college sweetheart,their bond remains strong,with alcohol still playing a central role in their lives."
Virjan,N/A
Virundhu,"A famous businessman committed suicide. After 6 months of his death, his wife Elizabeth, gets killed in a suspicious accident. On her deathbed, she tasks an auto driver with delivering a secret to Comrade Balettan"
Visceral,"A chronicle of a crime of passion, takes an unexpected turn. A young marriage in crisis, find themselves dragged into a world of police corruption, money laundering, and a long-ago-orchestrated revenge."
Visfot,A Mumbai slum family's cramped life contrasts a rich high-rise family's luxury until their lives fatefully intersect one day.
Viswam,"When terrorists target a young girl who witnessed an assassination, a heroic taxi driver comes to the rescue."
Vladimir,"Vladimir, a famous plastic artist, enters his creative twilight. After months of seclusion, a dark and surprising event makes his inspiration return, but also forces his connection with the world around him (and with reality) to fade."
Vmeste navsegda,"Designer Zhenya takes out a mortgage on a suspiciously cheap apartment and moves in with his girlfriend. After moving, the guy begins to have terrible dreams; he sees the ghost of the former owner of the apartment, who calls him a murderer. Zhenya wants to get rid of the apartment, but the contract does not provide for early termination."
Voglio guardare,"A young woman who prostitutes herself as an act of self- punishment and a serial-killing lawyer, find themselves united in an unusual connection made up of silences, gestures and secrets."
Voices from the Grave,"The voices from a serial killer's past, come back to haunt him."
Voploshchenie,"One day, Strannik appears on the doorstep of a young teacher Anya, who lives in a small seaside town. He calls himself her husband, Artyom, who has gone missing. The girl has really been waiting for her husband for a long time, knocking on the doors of military registration and enlistment offices, but she cannot believe Strannik. But how does this man know all the secret things, dreams, desires and their secrets - everything that only Artyom knew?"
Vorovka,"Vera is a girl with a tragic fate, she grew up without parents, fled from foster families and, in the end, got involved with crime. She has become a top-class thief and, in tandem with a hacker whom she has never seen, she carries out complex and dangerous cases, earning a lot of money. All her life Vera has been unsuccessfully searching for her father, who disappeared in the 2000s. Having already despaired of finding at least some clues, Vera, during one of the next robberies, stumbles upon the trail of her dad and finds out the terrible details of his biography. Captivated by the investigation, she does not suspect that at this time the hunt for her began."
Vypusti menya,"Father and son go on a hike, but after another night in the forest, the son disappears. During a long search, the father meets a hermit living in a forest hut and finds himself in a series of mystical events."
Wake,"Desperate for a lead role in a Hollywood remake, a struggling actress tracks down the lead of the original film who's now a mysterious recluse. Strange occurrences quickly turn the meeting into a nightmare."
Walk Silent,An unhappy man discovers the reason behind his bizarre bouts of sleepwalking.
Waltz,"Desperate after losing her job, Alice earns money selling photos through an erotically-charged social media site. But when an avid fan takes things too far, Alice finds herself in a fight for her life."
Wannabe,"An actress preparing to return to acting after a long hiatus, who gets caught up in an unexpected incident and heads straight towards catastrophe."
Wanted Man,"Follows a police officer who must retrieve an eyewitness and escort her after a cartel shooting leaves several DEA agents dead, but then he must decide who to trust when they discover that the attack was executed by American forces."
War Game,"US officials simulate a coup post a disputed election. Insurgents take capitals, questioning the president's military control. Countering disinformation is vital, highlighting bipartisan defense of democracy."
Warning 2,"Geja fails to assassinate Pamma and ends up in the same jail, where he's intent on finishing the job. A merciless cop's plan to transfer the dangerous prisoners escalates the situation."
Warrior Awang and Master Tok Gajah,"In the late 19th century, a highly skilled Malay swordsman fights to protect two politicians with pivotal roles in the struggle against colonial rule."
Wasabi - not a fairy tale,"Kano, a victim of bullying her entire life due to a scar on her face, discovers her hidden potential by carefully observing and connecting the dots in the events around her. However, a dramatic shift in her life alters her reality."
Watch Them Come Blood,A group of road tripping friends find more than they bargain for when they stumble upon a brothel specializing in a peculiar type of service.
Watch Us Kill,A disgraced journalist follows the bloody breadcrumbs of a two sadistic snuff filmmakers.
Water Horse,A paranormal investigator links a bizarre string of seemingly unrelated events to the disappearance of her mother.
Waterdrop,"Aida, 45, a city hall manager in a small Albanian town by Lake Ohrid, is forced to face her own complicity when her son Mark, 15, is involved in a rape scandal that could send him to jail."
Waterdrop,"Thirteen-year-old Su-yeon is left alone after her grandmother passes away. Faced with being placed in a childcare facility if she can't find a guardian, Su-yeon notices a couple who catch her eye. They are adopting a seven-year-old girl named Seon-yul and are immersed in happiness. Su-yeon tries to get close to Seon-yul, but finds her behavior somewhat suspicious. Waterdrop unfolds a panorama of ever-changing emotions. Starting as a tale of a pitiable orphan, it evolves into a sharp-edged survival mystery of a cunning child, equipped with piercing characters and dialogue, and unexpected dramatic twists. Ultimately, it poignantly confronts the weighty questions of protection and responsibility."
Waves,A compromising record can change history.
Way Home,"A father enters war-torn Syria seeking his son Adam, facing deadly challenges that test his limits and beliefs. A journey of parental love, sacrifice, powerlessness and forgiveness."
We Are Wolves,"When Fenix, a lost soul craving something more, tries to re-join her chosen family, to prove her worth, she must play some very dangerous games."
We Bury the Dead,"Ava, a desperate woman whose husband is missing in the aftermath of a catastrophic military experiment, joins a ""body retrieval unit,"" but her search takes a chilling turn when the corpses she's burying start showing signs of life."
We Work for the Dead,If you're looking for a unique side hustle and don't mind being possessed...sign up for a delivery service with a dark twist. Your clients? The Dead.
Weapon,"Agni a YouTuber who is a dedicated environmentalist is searching for a superhuman (Mithran), to shoot and add as content for his channel. The journey is full of twists and turns as he is not the only one searching for him."
Weekend,A romantic weekend getaway turns into a nightmare for a couple when a trivial argument unleashes a spiral of violence fueled by jealousy and unbridled passions.
