Title,Storyline
Stupid Games,A girl's discreet attempt to assess her one night stand and his friends takes a deadly turn when she and her roommates host a dinner party where they unknowingly unleash a malevolent force.
Suhaila Bint Duaim,"A historical film exploring the legend of Suhaila Bint Duiam, blending horror and mystery. Set in an unspecified time and place, it unravels a series of crimes in a village, ultimately solved by British authorities of the era."
Suspect,A former police officer who gets dragged into a game initiated by an intelligent killer to punish criminals outside the law
Swakaryam Sambhavabahulam,Revolve around a village which weaves the lives of different characters together through an event.
Sweet Osmanthus Flowering Late,"Filmed in Wuhan, ""Sweet Osmanthus Flowering Late"" is an ethnographic film that envisions social rejuvenation in the aftermath of the pandemic. It postulates the existence of a mass dreaming phenomenon facilitating collective convalescence."
Séance Games: Metaxu,"Social media stars unite to play METAXU, an online séance game, only to find they have unwittingly unleashed the Gates of Hell."
Take Good Care,"A married couple are on the edge of insanity after their free-spirit neighbor proposes a sexual encounter. As their marriage crumbles, they'll discover their love is part of a bigger picture of supernatural revenge."
Tale of the Land,Follows an indigenous Dayak girl who is haunted by her parents' death in a land conflict. She lives in a floating house with her grandfather.
Tangled Tales: The Movie,"Anthology film containing six interlocking stories of murder, revenge, ghosts, hitmen, love, deceit, cannibals and lots of crazy people."
Tatkshan,"Tatkshan is a brutal story of grit and indomitable spirit of Sub Inspector Harshvardhan Dubey,UP Police,who comes across mutilated unidentified human body in Lucknow.Investigating the case layer by layer leads to many shocking revelations."
Tears of Blood,A knight and a priest investigate the disappearance of a young girl and the masked cult responsible.
Teddiscare,"After his father's death, a young man spirals into insanity and childhood nightmares that bring his fears to life. The mind can be deadly, but toys can be killer."
Tell No Lies,"When his girlfriend goes missing, a desperate man turns to law enforcement for help, only to discover his innocence is being questioned by everyone."
Ten Toes Down,"Detective Andrea Oya and FBI agent Samantha Curry team up to solve a string of murders targeting Black women and children, leaving cryptic marks on the victims. As they face danger, they forge a powerful bond."
Tenant,"In the midst of the pandemic, a story of love, friendship, and betrayal unfolds in unexpected ways. As secrets unravel, a deadly game of survival ensues. This gripping crime thriller explores the limits of trust in the most uncertain times"
Teorem,N/A
Thalavan,"Retired Dysp Udhayabhanu narrates events of his professional life in a TV program. He reveals the intriguing details of the 'Chepanamthota case', a milestone event in his career."
That person has disappeared,"Set in an apartment building where many people are rumored to disappear one after another, the story begins when Maruko, a young delivery worker, accidentally discovers the secret of a suspicious resident."
"The Actor, the Nurse, & The Cryptid","After their parents' death, Alice and Natalie struggle to co-exist. When Natalie is forced to get a job at an Occult shop, she learns about the Eldritch horrors that plague our world."
The American Backyard,"A troubled young man falls for an American military auxiliary after a single glance. A year later, he moves to the American Midwest to write his novel, next to the auxiliary's elderly mother's house, separated by a grim garden."
The Answer to All Questions,"Who will save you when your world is falling apart? Who will adore you? Who will touch your heart? Three young women are going to find the answer to all these questions, but will they like it?"
The Apocalypse Box,"A right-wing politician, aims to ""Keep Britain British."" On election eve, he gathers 6 strangers to unlock a wish-granting box. Ella, his spin doctor, faces chaos, scandal, and temptation with the mysterious ""Apocalypse Box."""
The Backrooms,"After discovering the myth and legend of the Backrooms, a group of friends enter into Earth's darkest corners to find them - unknown to the danger they'd encounter. Now it's up to them to escape their own prison and avoid a fake reality."
The Best Christmas Pageant Ever,Nobody is ready for the mayhem and surprises that ensue when six of the worst youngsters disrupt the town's yearly Christmas performance.
The Birthday Boy,"Five childhood friends went abroad to pursue higher education. While celebrating one of their friend's birthday, an incident happens which turns their lives upside down. The whole story revolves around the incident. Based on a True Story."
The Box,"CEO Lazer Griffin finds himself trapped in a living nightmare where the only way out of the torture, out of the box, is to accept both his many crimes and his horrific punishment."
The Boy Inside the Cocoon,"After his parents' split and his sister's mysterious death, Yousef, engulfed in emotional detachment and loneliness, discovers he can manifest folklore entities, easing his isolation and revealing secrets untold."
The Burned Hand,"On a stormy night, Dr. Maxwell burns his right hand with acid while trying to test a fireproof product. He bandages the wound but the next morning, his hand has increased in temperature and burned the bandage. A desperate attempt to cure the mutation begins as it slowly changes his personality."
The Choice,"A young couple's idyllic life is turned upside down after meeting with a stranger, who offers them a chance to choose their destiny."
The Cosmic Joker,N/A
The Damned,"A 19th-century widow has to make an impossible choice when, during an especially cruel winter, a foreign ship sinks off the coast of her Icelandic fishing village."
The Dead Thing,"A young woman lost in a series of meaningless connections falls in love with a charismatic and sensitive man, who hides a dark secret that turns her affair into a dangerous obsession."
The Death of Sysiphus,N/A
The Deliverance,"An Indiana family discovers strange, demonic occurrences that convince them and their community that the house is a portal to hell."
The Devil's Signature,"A unique combination of mockumentary, found footage and playful black comedy about a journey to self-discovery. Film The Devil's Signature tells the story of a girl who was looking for her missing father and finally found herself instead."
The Director's Cut,A video store owner plans a sting operation when he comes to believe that one of his regulars is a notorious serial killer known as The Fiend.
The Dragon's Tomb,"The film, set in the late Sui Dynasty, follows Hu Wanzong and his team as they uncover a conspiracy within an ancient tomb during a quest for the true dragon."
The Epidemic,Group of people find themselves trapped in States from Zombies.
The Faceless Man Project,Two documentary turned true crime filmmakers spend a week in the house of a deceased serial killer. Only for them to be tormented by the claustrophobia and a mysterious entity
The Fall of 2008,"After starting a painting business right before the housing crash, a filmmaker drives over 35,000 miles to track down the people who saw it coming and look back at the responses to the largest financial crisis since the great depression."
The Film Lost to Time,"A film buff's obsession with an elusive, possibly nonexistent film spirals into a dangerous descent, blurring the line between reality and madness."
The Gatekeeper,"Struggling with the effects of extreme trauma, an antiques dealer happens upon an interesting piece--a cabinet owned by a priest who died under unusual circumstances."
The Girl in the Pool,A well-to-do family man is forced to struggle through a surprise birthday party moments after hiding the murdered corpse of his mistress.
The Gray Girl,"With an unsolved murder looming and circumstances not adding up, what will become of Jess? Mystery/Suspense starring Erica Mendez."
The Great Lillian Hall,"Lillian Hall, a Broadway actress, has never missed a performance throughout her long, illustrious career. Yet in the rehearsals her confidence is challenged. People and events conspire to take away her ability to do what she loves most."
The Hangman,"Troubled father Leon takes son camping in Appalachia. Local cult summons evil Hangman demon. Son goes missing. Leon must confront cult, monster to find him amid rising body count."
The Haunting of Hollywood,"When aspiring director James embarks on his Hollywood odyssey, he confronts the ghosts of his past in a desperate journey mirroring his mother's tragic demise beneath the iconic Hollywood sign."
The Hauntologist,"An absurdist desktop docufiction psychodrama about a loner who inherits a vast country estate only to find that it's haunted by the ghosts of revolutionaries, despots and visionaries."
The Hole Story,The discovery of a 60ft man-made hole on a California mountain leads to a decade of wild speculation.
The Hunter's Anthology: The Demon Hunter,"Mac, a mysterious demon hunter, traps six strangers in a subway in New York City. He uncovers five supernatural tales, including a fortune teller, an insane asylum, a wish-granting coin, and a magic potion shop. Mac must solve the mystery."
The Image of You,"After Anna meets a stock trader, she thinks he's perfect, but her identical twin sister Zoe doesn't trust him, so she sets out to discover the truth about him."
The Instigators,Follows two robbers who must go on the run with the help of one of their therapists after a theft doesn't go as planned.
The Journalist,This is a story of Crime and Revenge between a well reputed Doctor and a female Journalist who works for a news channel.
The Killer,The Killer Film portrays the Story of A Serial Killer who is targeting his Victims and killing them and henceforth the entire Crime Branch Department of Kolkata Police is on a Chase to catch this Serial Killer.
The Killing Performance,"A famous actress were killed by a secret gun. On the night of the first seventh day, private detective Man and suspects were kidnapped in a theater. The mysterious masked killer, known as the ""madman,"" surrounded them with his subordinates and forced detective Man to find out the true culprit within four hours. Otherwise, everyone on the scene would be killed and the souls of the beautiful women would be sacrificed. Countdown starts. Everyone had secrets, everyone was acting, fighting against gods and immortals, searching for criminals in secret rooms. There was a hidden answer in the answer, which was reversed and then reversed again, causing a thrilling burst of laughter and layers of lies, gradually uncovering the truth."
The Kingdom,The story is set in the Kingdom of Kalayaan in the contemporary era in an alternate version of the Philippines where the islands were never colonized.
The Land of Morning Calm,"Feeling stuck, young fisherman Yong-su plans an insurance scam by staging his disappearance, hoping to provide a better life for his Vietnamese wife and his ageing mother."
The Last Chainsaw Massacre,"A group of teenagers camping in a remote town encounter a deranged killer known as The Chainsaw Man, who wears a human flesh mask and wields a blood-soaked chainsaw."
The Last Smile of Ms. Smile,N/A
The Law of Attraction,N/A
The Legend of the Vagabond Queen of Lagos,A young mother from a waterfront slum in Lagos stumbles upon a horde of corrupt blood money.
The Lost Daughter,"A young woman follows a mysterious melody onto a remote tidal island. When she crosses back over at the next low tide, she emerges into a world where 25 years have passed."
The Man,The man who has nothing to lose anymore and sees no future ahead by chance meets a stranger that changes his mind.
The Man Who Loved UFOs,"Argentina, 1986. Journalist José de Zer and his cameraman travel to Córdoba after an odd proposal. At a burnt patch in the hills, they depict an alleged alien presence for their news show through increasingly bizarre staged scenes."
The Manifestation,"When a desperate day trader manifests a twin version of his wife to help him win trades, he soon discovers she may have a much darker agenda."
The Mermaid,A mysterious girl is saved from drowning by a fragmented family living in a desolate beach house. Her strange relationship with them becomes intimate and complex until everything reaches to a point of no return.
The Mini Lights,Be careful what you read. Some passages lead to the resurrection of the dead.
The Monkey Men,A Voodoo lady takes revenge on her husbands killers but falls for the very man responsible for his death.
The Monster Beneath Us,"Yorkshire, 1898. A grieving woman and her son move back to the unoccupied house of her ex husband, recently found dead, but they discover that they are not alone inside the house."
The Mystery of Humanoid Puppet,"After a bizarre fire in the Luoyang Palace, a series of unsolved cases emerged, including the incredible puppetry, the thousand-year-old frozen Kunlun sacred tree, the horrifying bloodthirsty murders, and Wu Zetian's mysterious Plum Blossom Shadow Guards. Let's see how Di Renjie unravels the hidden and shocking conspiracy."
The Night Curse of Reatrei,"After Pol Pot regime, 1993, they moved into an abandoned orphanage. They realized that the whole building was cursed by a vengeful spirit, Reatrei. Tragedies start to happen one after another until they find what her curse wants."
The North Witch,"Five women embark on a search for a cabin that mysteriously went missing 60 years ago. They soon realize that watching them is a sinister, demented being. Can they survive the horrors of The North Witch, or is death the better way out?"
The Old Baraboo Inn,"Known as a frequent stop for Al Capone and his outfit, the old Baraboo Inn has become synonymous with gangsters, girls, and ghosts. Owned and operated by B.C. Farr until his death, the old inn is now owned by B.C.'s sister Shelly who continues his legacy of inviting patrons to interact with the spirits who call this bar home. Join paranormal investigators Larry Eissler III and Nikki Wilson as they speak with the spirits of Capone's Baraboo Inn."
The Pandemic Dilemma,"Afraid of going to an orphanage, a 6-old-year boy must learn to take care of himself and to hide his mother's corpse from suspecting neighbors when she dies during a pandemic lockdown."
The Price of Money: A Largo Winch Adventure,"It follows Largo Winch, who is devastated by the kidnapping of his son. He realizes that if he finds those responsible for his bankruptcy, maybe he'll see his son again."
The Private Eye,"The life of private eye, Mort Madison, is spiraling downward, when a beguiling, slightly familiar woman hires him for his most unusual case."
The Psychiatrist: Session Begins,N/A
The Rabble Story,"When a very important man is killed, Detective Lee must solve a hard case to find out who is responsible for the murder of this man.."
The Redemption of Sin,"The twists and turns of Wening's struggle, a mother who is willing to be haunted and atone for her sins in order to reunite with her lost daughter, Nirmala."
The Royal Family Alien Lizard People,N/A
The Rule of Jenny Pen,"Confined to a secluded rest home and trapped within his stroke-ridden body, a former Judge must stop an elderly psychopath who employs a child's puppet to abuse the home's residents with deadly consequences."
The Ruse,An in-home caregiver fears for her life after being assigned to a mysterious elderly patient in a remote seaside home.
The Sand Castle,A family of four is stuck on an idyllic island that hides a shocking reality.
The Scarlet Fry Collection,"""The Scarlet Fry Collection"" is a 2024 blu-ray collection of five ""Scarlet Fry"" horror movies."
The Secret of Pin-Up Island,"An AI-driven, cutting-edge therapy revolutionizes depression treatment for women. Alesia's subconscious embarks on a virtual journey where reality and fantasy intertwine, forcing her to confront past demons to reclaim her mental health."
The Shadow,"Juhan Liiv, a struggling poet and an unlikely detective suffering from the early stages of schizophrenia, solves gruesome murder cases in Estonia in the 1890s under the shadow of the tyrannical Russian Empire."
The Sintern,A young woman hell-bent on revenge takes a job as an intern at a megachurch to expose a corrupt pastor's dark secrets.
The Soul Eater,"When violent and gruesome deaths starts plaguing a small mountain village, an old legend about a malevolent creature resurfaces."
The Spoils,"An elderly homeless man who saves a transgender woman from some attackers is taken home by her and her friend. The bond between the three starts building and one day the man was found missing. The two friends start to search for him and they find that their journey is a story about hunger, freedom and rights."
The Stalking,A witch conjures up evil spirits in the form of malignant sunflower plants which wreak havoc on a small suburban town. And a group of bullied teens must fight to survive these and other terrors that await them on Halloween Night.
The Star City Murders,A Team of detectives are tracking down a serial killer whose methods are unlike anything law enforcement has ever seen.
The Statement,"Descending into a cave, two men seek answers to a book of unknown horrors. What will they find and will their sanity prevail?"
The Stooges Cigarette,Rookie( A newbie) in the spy world get's accidently entangled with his own enemies which leads to several twists and turns of events.
The Stranger,"Rahul, propelled by ambition, finds himself torn between ethical pursuits and seductive greed in the corporate world. His boss, Veer, represents the ethical dilemmas Rahul faces in his quest for success."
The Temp,"When an attorney's trusted secretary goes on maternity leave, he turns to a temp agency for a replacement. Enter Erica, a mysterious and captivating woman whose arrival brings a deadly turn to the attorney and his wife."
The Tiger's Apprentice,"Tom Lee, a Chinese-American boy, after the death of his grandmother, has to be apprenticed to the talking tiger Mr. Hu and learn ancient magic to become the new guardian of an ancient phoenix."
The Trail,"A young woman embarks on a remote hiking trail in the Alps to cope with a trauma. In the midst of the rustic landscape, she is now not only confronted with her own fears, but also has to face an alien threat."
The Twelve Step Strangler,"When a serial killer starts targeting the members of a small-town Alcoholics Anonymous fellowship, everyone is a target and a suspect."
The Ugly,A man investigates the truth behind his long-lost mother's death.
The Unseen Sister,"Qiao Yan, who grew up in a border town, became a famous actress after years of hard work, but under heavy pressure, she walked cautiously along the way. While, her sister who lost contact years ago suddenly appeared."
The Veyshal Movie,"The film revolves around the story of two people, 1Leon and Veyshal, where they go through an enemies-to-friends arc, while encountering a criminal possessed with otherworldly powers."
The Victims,"Yuan Wenshan, a police officer, discovers the secret truth after investigating a robbery and murder case."
The Washer,"While doing the laundry, the young lawyer Jan discovers that the washing machine creates phenomena. The effect can be reproduced and he massively expands his experiments. The machines run 24/7. Is he the only one who knows about it?"
The Watchers,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night."
The Whisper Within the Woods,"Rebuilding her life after tragic events twelve years ago, stepmother and wife Sam is suddenly haunted and tormented by sinister forces. Can she find the answers that ruined her childhood, and silence the whisper within the woods?"
The Women in the Lakes,Police investigate the death of a 100 year old man at a nursing home. Several women are concerned in the incident. A journalist also investigates. One of the investigators has a illicit relationship with one of the suspects.
The Yin Yang Master Zero,"During the Heian period, Seimei Abe trains in magic but lacks interest, until a collaboration with Hiromasa Minamoto arises to solve a strange phenomenon."
These Mortal Coils,A car accident alters the lives of one couple and divides a local community full of secrets.
They Called Him Mostly Harmless,"A hiker found dead in Florida wilderness is identified by internet sleuths after 2 years. His identity triggers more questions as multiple hikers claim to have met him, but he never revealed his name."
Things We Lost Last Night,"A son traces his mother's disappearance through fragments of memory, political unrest, and fading rituals. As past and future blur, he searches for meaning in her disjointed, poetic monologue."
Think Harder,N/A
This Land of Mine,"When a small group of people get stranded on an uncharted land, they are forced to journey deeper to find a way out. However, they stumble upon a beast that has predated mankind."
Thy Will Be Done,"An action packed film of a story that will leave you on the edge of your seat with drama and suspense as a dying millionaire's daughter Diana Buckner goes after her inheritance , but at what cost? Stay tuned for much more than your ordinary telling of how multimillionaire Arthonious Buckner's last will and testament is to be carried out."
Tilottoma,N/A
Time Cut,High school student accidentally travels back to 2003 and decides to stop the serial killer who murdered her sister.
To Kill a Wolf,"In a modern re-imagining of Little Red Riding Hood, a social pariah discovers a teenage runaway in the Oregon Wilderness and does his best to help her find a way home - a troubling exploration of trauma and redemption."
Tomb Guardian Man,Legend has it that there is a treasure in a thousand-year-old yellow-skinned tomb at the foot of the mountain.
Toys R Us (Fanmade FIim),"A kid named junior who is going into 8th grade wants to fit in with his friends, and decides to go to an abandoned toys r us store and stay the night there, what they don't know is that the toys are haunted and are trying to kill them.."
Tragic,25 years later 3 stars from the 1980's try not to fade away as events from their past may interfere with their comeback.
Tranquility: Ghost Stories,"Now a sophomore agent, Danny Malloy realizes a new threat is emerging when he's tasked with transferring two mysterious Twins."
Transamazonia,Rebecca is a girl healer whose fame attracts flocks to her father Lawrence Byrne's mission deep in the Amazon jungle. Rebecca and Byrne are dragged into an escalating conflict.
Transmedium: Fastmovers & USOs,"Transmedium UFOs, often viewed as ocean-based USOs, have long fascinated Navy personnel. Join us for an in-depth exploration of USO history with former Navy Chief Oceanographer Tim Gallaudet."
Trap,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.
Treasures of Terror: Vol 1,"Treasures of Terror Volume 1 introduces us to the lovely, slightly macabre, Seducia Darkly and her oddly animated manor. A collection of award-winning, wicked horror shorts that will chill your soul."
Treasures of Terror: Vol 2,"""Treasures of Terror Vol 2"" is a 2024 direct-to-dvd hosted horror anthology with Vera VanGuard as host ""Seducia Darkly""."
Triumph,"After the Fall of Communism in the early 1990s, a classified task force of high-rank Bulgarian Army officers led by a psychic channeler starts digging a hole in search of a mysterious artifact which will bring about the ultimate triumph."
Turtles All the Way Down,A teenager with OCD tries to solve a mystery surrounding a fugitive billionaire.
Two Girls,N/A
Umbral,N/A
Un trago de infierno,"A lucid nightmare a downward spiral into the depths of the mind.Niko confronts her fears and fantasies as reality and fiction blur together.Haunted by disturbing visions,she discovers that the most dangerous things are those hidden within"
Una historia y ya...,"A Korean sex worker agrees to live with an abusive millionaire, the mistreatment and perverse secrets of this man drag the girl to the limits of her patience, awakening a desire for revenge."
Unexplained Mysteries of the World,N/A
Uninvited,"Lilia Capistrano seeks revenge on billionaire Guilly Vega for killing her daughter. Disguised as Eva Candelaria, she attends his party with a vengeful plan."
Universe,"Grieving his daughter Lilix's death, Jack interviews alien abductees, hiding a secret hope: to be abducted himself. Torn between skepticism and grief, Jack risks everything chasing the impossible. Searching for Lilix. UNIVERSE is a moving story of love, loss, and the search for hope."
Unknown Caller,High school graduate Chloe babysits adopted daughter. She receives disturbing calls from someone watching them. Suspense builds as they face an unknown threat.
Verified,Locke meets Donnie Darko in a modern reinvention of the chamber film. A film made for a disenfranchised youth who have built the bars of the isolation with ones and zeroes.
Vertical,"Every 100 years a member of the Yayauqui family needs to sacrifice a human at the altar, to prevent the end of the world. It's Rita's turn and she doesn't believe it, however, she finds herself in the Vertical Zone on the mission."
Victoria Kelly,Victoria Kelly is tempted by dark spirits to avenge her dead mother.
Videotheque,"Fleeing the police, a small-time thief hides in an abandoned video store. Stuck for the night he decides to play three strange films."
Vikaasaparva,"""Vikaasa Parva"" follows the wild journey of Vikky (Vikas Chandra) a man born into wealth and privilege, whose life revolves around the pursuit of pleasure, fueled by his belief that drinking is his way of life. Surrounded by like-minded friends and a witty but seemingly indifferent wife, Vikky's world takes a dark turn. The turning point occurs when tragedy strikes, claiming the life of one of Vikky's dose friends. The incident forces him into a brief introspection, but soon he reverts to his old ways drowning his sorrows in alcohol and alienating those around him with arrogance and disdain, However, fate takes an unexpected turn when Vikas Chandra, in drunk mode, decides to take a shortcut route while heading to an event with his wife. This impulsive decision sets off a chain of events that will forever alter Vikky's life. The seemingly beneficial shortcut becomes a path filled with danger, leading Vikky and his wife into a series of unforeseen challenges. As they navigate the treacherous route, Vikky is confronted with his own demons, forcing him to confront the consequences of his reckless lifestyle. ""Vikaasa Parva"" explores themes of redemption, self-discovery, and the fragility of life. Will Vikas Chandra emerge from this hartowing experience a changed man, or will his arrogance continue to haunt him? This forms the rest of the story. In a gripping tale of survival and transformation, ""Vikaasa Parva"" takes audiences on an emotional roller coaster, questioning the choices we make and the unexpected turns that can shape our destinies."
Vina: Before 7 Days,"Vina, a victim of a motorbike gang's atrocities in Cirebon, refuses to accept her death being labeled an accident. Her spirit intervenes within the seven days preceding the incident to reveal the truth behind what really happened."
Vingança Mascarada,N/A
Vivekam,Revolves around Mr. Vivekananda Reddy and the incidents that happened in his life before 2019 general elections.
Vmeste navsegda,"Designer Zhenya takes out a mortgage on a suspiciously cheap apartment and moves in with his girlfriend. After moving, the guy begins to have terrible dreams; he sees the ghost of the former owner of the apartment, who calls him a murderer. Zhenya wants to get rid of the apartment, but the contract does not provide for early termination."
Vypusti menya,"Father and son go on a hike, but after another night in the forest, the son disappears. During a long search, the father meets a hermit living in a forest hut and finds himself in a series of mystical events."
Walking Girl,N/A
Watchmen: Chapter I,"In 1985, the murder of a government sponsored superhero draws his outlawed colleagues out of retirement and into a mystery that threatens to upend their personal lives and the world itself."
Watchmen: Chapter II,"In an alternate 1985 America, a group of retired superheroes investigate a conspiracy after one of their own is murdered."
Water Horse,A paranormal investigator links a bizarre string of seemingly unrelated events to the disappearance of her mother.
Waterdrop,"Aida, 45, a city hall manager in a small Albanian town by Lake Ohrid, is forced to face her own complicity when her son Mark, 15, is involved in a rape scandal that could send him to jail."
Waterdrop,"Thirteen-year-old Su-yeon is left alone after her grandmother passes away. Faced with being placed in a childcare facility if she can't find a guardian, Su-yeon notices a couple who catch her eye. They are adopting a seven-year-old girl named Seon-yul and are immersed in happiness. Su-yeon tries to get close to Seon-yul, but finds her behavior somewhat suspicious. Waterdrop unfolds a panorama of ever-changing emotions. Starting as a tale of a pitiable orphan, it evolves into a sharp-edged survival mystery of a cunning child, equipped with piercing characters and dialogue, and unexpected dramatic twists. Ultimately, it poignantly confronts the weighty questions of protection and responsibility."
We Are Tourists,"While visiting a village in France, Cecile uncovers the darkest and most exciting secrets of the place."
Wei Xian Zheng Ju,N/A
Welcome to the Game,"The story of Lu Fei who owes a huge amount of money to Qin Haipei in the casino, and encounters his daughter Qin Xiaoyao who is about to run away from home."
What Happened to Suzy,With the help of a documentary film crew a young locksmith investigates his sister's disappearance only to discover the terrifying truth.
What Happens in Miami,Spring break becomes trouble in paradise for a group of best friends when one of their own goes missing and they are the prime suspects.
What I Can Do for You,"A mini-docu-dramedy in the style of a public service announcement, that asks what humanity can do to beneficially serve each other, our environment, and the world around us. Told from the point of view of men and women of all ages, races, walks of life, from all corners of the globe. The perfect message for any charitable cause."
What Lies Within,"Detroit Police Detective, Karoline Kane, discovers a string of missing person cases. Haunted by dreams of a lover who never existed and violent crimes she hasn't committed, she feels something is missing from her life. Things take a turn for the better after going on break and seeking out psychotherapy. Halting the progression her continued nightmares lead to a disturbing realization about the hidden nature of her life."
When Autumn Comes,A Filipina student in London grapples with her sanity as her loved ones and friends change around her.
While You Were Sleeping,"Successful author Joon-seok and art instructor Deok-hee seem normal, but Deok-hee's selective amnesia is their major issue. Joon-seok tragically dies during a journey, leading a grieving Deok-hee to discover an unexpected truth."
Who Could've Done This?,"When Thomas Eddison Jr. (Noah Thompson) was murdered, it's up to a rebellious detective (Damian Bushnell) and the Chief of Police (Ryan Braender) to find out who the murderer is."
Who Killed Angel Adams?,A community remains haunted by the unsolved murders surrounding Angel Adams. It is a race against time to catch the killer before they strike again.
Who Killed Terrance Brown?,"A recovering alcoholic reconnects with his son after prison, but romantic entanglements with his girlfriend spark deadly consequences."
Wicked Season,"Three detectives follow the trail of a copycat serial killer to an abandoned insane asylum, only to find they've been lured there by something far more sinister."
Widowbird,"The Northeast is covered in snow. Political reporter Talia Brin paves her way through the snow as she travels from New York to New Hampshire, where she is set to interview Presidential Candidate Jefferson Wyckoff. Out on the campaign trail, Talia is haunted with memories of her recently-deceased mother. Driving through that fog, Talia is confronted with another ghost - Eleanor - whose mysterious disappearance might be connected to Senator Wyckoff. As she drives farther North through dark roads, Talia spirals deeper into the rabbit hole seeking justice and peace for her ghosts."
Winner,"Chloe's dream trip to Borneo transforms into a waking nightmare when she realizes she's the target of a ruthless scam. With her private photos held hostage, she races to outwit the blackmailer before her secrets are exposed to the world."
Wishes of the Blue Girl,"In the emptiness of her vacant house, a young woman encounters unsettling occurrences, leaving her bewildered and questioning their origin. What has transpired in her surroundings, and what mysteries lie concealed within her solitude?"
Witchboard,"A cursed Witchboard awakens dark forces, dragging a young couple into a deadly game of possession and deception"
Within the Pines,"As sound recordist Sam Evans treks through an isolated forest, his mic picks up a sound no one wants to hear while alone in the woods."
Within the Walls,A former MMA fighter looking for work gets manipulated to take part in a therapy session that involves fighting other patients to solve his problems.
Word,"This movie narrates the tale of a girl who loses her mother during childhood, and her father vanishes as well."
Worship,James and Louise uncover a cult in the middle of Kingsteignton by a weird priest called brother Shameus.
Wynonna Earp: Vengeance,Wynonna Earp is coming home to battle her greatest foe yet: a psychotic seductress hellbent on revenge against her...and everyone she loves.
Xiang Xi Gui Shi,N/A
Xun zhao xiao shi de lian ren,N/A
Yaa Devi Sarva Bhuteshu,"This is a story of an innocent girl Devika having no idea what happened to her mother before her birth. Her mother been to comma right after giving her birth. At the age of 21, Devika gets a letter by her neighbor saying that her mother asked to give you at the age of 21 and based on the same she kills many. After all the killings, Devika's mother come back from comma after 21 years saying that I didn't write such kind of letter and mystery reveals."
Yao guai sen lin,"Laqi, a young girl, enters a forest to find her parents but meets Luda, a demon spirit. They journey through the forest, encountering various monsters , overcoming dangers and forming a deep friendship."
You Are Not Alone,"Little does Leo know that a mysterious taxi driver will jeopardize his blossoming romance with Rita, a young woman he's falling in love with."
You Will Die in 6 Hours,"Jun Woo alerts Jeong Yun about her upcoming murder. Skeptical, she investigates, uncovering Jun Woo's link to serial killings. She races to learn if he's protecting or deceiving her before her prophesized death."
Your Loving Mother,"Two brothers are forced to confront their traumatic past when their estranged mother, who believes herself to be the wife of the devil, is released from a mental hospital."
Zateryannye,"Four young colleagues are going on a business trip, where they are waiting for the conclusion of an important contract, thanks to which they will be able to win the recognition of their superiors and earn a promotion. But when on the way back they find themselves in a mysterious small town with no money and no connection, all their plans are ruined. It turns out to be more difficult to return home than one might have expected. But what exactly is keeping them here? The circumstances or this strange town itself?"
Zim Zim Ala Kazim,"Ustaz Kazim Elias is a beloved religious teacher, but at the same time, there are individuals who are jealous and not satisfied with him, even to the extent of sending him black magic."
zwtral llil3l30T,"Never one to learn by shadowing others, Justin finds his routine becoming progressively more technical, but then again technically more simple while technologically evolving into a more technocratic world. He hopes his actions don't cause the wrong computations to freeze."
