Title,Storyline
Timestalker,The hapless heroine Agnes is reincarnated every time she makes the same mistake: falling in love with the wrong man.
Timor,"Squid, a young man from the Roman suburbs, must help his long-time friends Jason, Freud, Rebecca and Gianmaria in hiding a corpse. As the plot unfolds, an unexpected twist adds another layer of intrigue to the narrative."
Timuchin,"A young and ambitious guy from the village comes to the city to fulfill his dream and enter the Academy of the Ministry of Internal Affairs. His desire to become a policeman is known to everyone around him. However, in the area where his uncle lives, there is a criminal group that controls ruthless gangs, and when he enters the academy, he meets his love. Now he has to not only prepare for exams, but also enter into a confrontation with bandits in order to protect his loved ones and his future."
To Eleven,N/A
To je rop!,"Rajko is a professional magician who broke his arm during one of his shows. But his insurance company Tangenta is unwilling to pay him the insurance benefits due to a bureaucratic error. Outraged by the injustice, he is defended only by the kind-hearted insurance agent Marcel who tries to help by getting Rajko in the room with the Tangenta's CEO himself. But the meeting goes sour as Marcel impulsively kidnaps the CEO, much to Rajko's surprise, and together they soon find themselves on the run."
To nie mój film,Wanda and Janek make the final attempt to save their relationship and set off on a journey along the winter coast of the Baltic Sea.
To the Moon,"An ensemble comedy about love, choreographed dance, kitchen safety, stranger danger, planetary physics, and the idea that it's never too late in life to figure out who you really are."
To the camp - Special squad,"The wealthy Ferdinand orders his assistant Bagrat and his son Tatul to kidnap his accountant's daughter, Ani, because the accountant Artashes is going to testify against Ferdinand in court, after which all his dark deeds will be revealed. Knowing about the villains' plans, one of the policemen, Tatev, who used to be the camp's squad leader, hides Ani in the camp, where Ani is enrolled in the camp's SPECIAL SQUAD to participate in inter-camp competitions."
Tochka opory,"A successful film artist plans to go to his hometown for his sister's wedding accompanied by a movie star. With his arrival, he plans to humiliate the fat and lazy groom Shurik, whom he hates. However, a quarrel with the actress ruins not only all his plans, but also radically changes his life."
Todo Mundo (Ainda) Tem Problemas Sexuais,Four independent stories about the delights and everyday difficulties of romantic relationships.
Toen was zwart-wit heel gewoon - Film Sequence,"Film sequence for the gondola live open-air play ""Toen was zwart-wit heel gewoon"" during the 77th edition of the Gondola Parade in Aldeboarn. Winner of the jury, audience and originality awards."
Tom Garland: Selling Out,Tom Garland performs in his first original stand-up comedy special.
Tom Houghton: It's Not Ideal,N/A
Tom Papa: Home Free,"Tom, an aging man whose kids have left home, embarks on reliving his youth with his wife. They engage in wild antics, reminiscing about past adventures while embracing the freedom of their empty nest, surrounded by their animal companions."
Tom and Jerry,N/A
Tommy Mellor: The Prince of All Comics,"A comedy special from Tommy Mellor, performed and recorded at The Laugh Shop in Calgary, Alberta, Canada. Tommy Mellor is a comedian who doesn't have to dance around to generate huge laughs. Known for his deadpan delivery and unique perspectives and stories, he has wow'd audiences all over Canada. He recently won the title of best comedian in Calgary in 2022. A comic you don't want to miss."
Tomten är far till alla barnen,"Sara invites ex-husbands, new families to Christmas celebration with reluctant partner Janne. Intended loving tradition spirals into chaos with revealed secrets, surprises as comical mess ensues, disrupting intended peaceful gathering."
Too Many Christmases,"Jerome and Kayla, newlyweds, navigate the complexities of celebrating their first Christmas together while balancing the expectations of their separate families, leading them to attend two events simultaneously."
Top 10 Must,N/A
Top Love: Só e Bem Acompanhado,"All was going well in Paulinho Gogó's life, until Nêga Juju, his beloved, leaves him. As the saying goes: bad luck in love, good luck in the game. Paulinho and his friends make fortunes through betting, yet he is not satisfied. Many twists and turns, Paulinho realizes that to be happy, he just needs to pursue his dream: play samba with his friends at his favorite bar, where he finds his new love."
Topolinyy pukh,"Verkhnekamsk. Lonely loser Sasha works as a security guard at an exchange office. His life ""didn't happen,"" his dreams didn't come true, his family didn't work out. Sasha feels unnecessary and unhappy, and not being able to change anything, he gives up morally. But even here Sasha does not have the courage to complete the matter himself, he turns to an old friend - the husband of his ex-wife - for help."
Torun Davasi,"Hacer, who burns with the love of her grandchildren, has two daughters. His elder daughter Hayat divorced and moved in with him. Her younger daughter, Gift, is married but is about to decide on a divorce. Hacer does her best to prevent her younger daughter, Hediye, and her husband from divorcing. His only wish is a grandchild."
Touched by Eternity,"Fatso lives in a run-down trailer, spending his days listening to podcasts about immortality. One day, his monotonous life is disrupted by two unexpected visitors-vampires Egons and Carlos-who offer him the eternal life he's longed for."
Toughen Up,"A gay Black high-school drama teacher's ordinary life is shattered when he's forced to unleash his lethal skill set to unravel a sinister conspiracy, battling ruthless adversaries in a nonstop, action-packed pursuit of justice."
Tous toqués !,A chef is enlisted to help a young girl win a culinary competition.
Toxic,"In this dark comedy, a genuinely nice guy's quest for love takes a twisted turn when he falls for the enigmatic and alluring Jennifer."
Toxic Pixels Part 1,The Gang from @tonythetoxicowl are sucked into a video game and with no escape insight they choose to help a kid beat the game.
Traces of Love,"After Laura abandons him at the altar, Marco Antonio. who always thought he was a perfect fiancé, starts to time travel whenever he hears the couple's favorite song, ""Evidências."""
Transferprotokoll,"After 30 years of predominantly unpaid work as an artist, labor researcher, and poverty activist, Timothy Speed is finally broke and falls into the clutches of the eccentric job counselor, Mrs. Redlich. Her job center is located inside a gigantic bust of Facebook founder Mark Zuckerberg, where the poor must do everything to be liked. Stigmatized, marginalized, and pushed to the fringes of society, Speed finds himself in free fall. But he has a plan. With the idea of a new economy and a new form of work, he aims to finally liberate humanity from poverty."
Transilvanian Ninja,Two peasants oppressed by the village's bullies want to learn martial arts to defend themselves.
Transmitzvah,A famous Yiddish singer returns to her childhood neighborhood in Buenos Aires to confront her family and her past.
Tratamos demasiado bien a las mujeres,A group of Maquis on the run had the idea of taking over where Remedios was trying on her wedding dress. She will show how far she can go to defend her values.
Tre menn til Vilma,"Vilma Veierød lives alone. She shuns social media and worries too much - most of all about death. One day, the handsome priest Ivar and the pathologist Robert appear on her doorstep with a letter and the news of her fathers passing."
Treasure,"An American journalist travels to Poland with her Holocaust survivor father to visit the places of his childhood. However, he sabotages the trip by avoiding reliving his trauma."
Trenches Kid,N/A
Tres Días para Reconquistarla,"Alberto and Clara decide to visit a swinger's resort to try and revive their marriage. While they're there, they meet an amazing woman named Julia, who shakes things up when she starts to have feelings for Clara. What begins as a local adventure takes an unexpected turn when Clara confesses to her husband that she has feelings for Julia as well and that she's had some bisexual experiences before. Alberto, though feeling hurt, is still in love and is set on doing whatever it takes to win back his partner, with a bit of help from his new best friend ""g,"" the bartender at the resort."
Tricks Can Go Wrong,An incompetent magician films a submission video for a televised talent show despite pressures from friends and family to grow up.
Trip-Tych,"In this absurdist critique of our media landscape, a voice-over actress, a theater group, and an aspiring director search for a path. It's about the pitfalls, highlights, and deep lows of the creative process."
Trisha on the Rocks,One fine night Trisha meets Vishal at a party. This meeting starts a super fun havoc with the cutest romance in their lives.
Triumph,"After the Fall of Communism in the early 1990s, a classified task force of high-rank Bulgarian Army officers led by a psychic channeler starts digging a hole in search of a mysterious artifact which will bring about the ultimate triumph."
Trizombie,"In a zombie-filled world, a group of unlikely heroes embark on a dangerous journey to rescue their missing friend."
Trouble,"Conny, a divorced salesman, gets wrongfully imprisoned for murder. There, he meets criminals who mistake him for a pilot like his ex-wife's new boyfriend. Chaos ensues as he navigates life behind bars while separated from his daughter."
Troubleshooters,"Two friends from Tirana attempt to solve a murder mystery at a Durrës resort while masquerading as wealthy men, encountering love interests, criminals, and self-doubt along the way as they navigate their first case as private detectives."
Tschugger - Der Lätscht Fall,"Bax and Pirmin are back in the police force. However, the two cult cops from Valais have to deal with a simple sprayer case, while the rest of the department has to solve the discovery of a charred body. Bax, who has taken up residence in Pirmin's garage, is still on the trail of Biffiger's secret. He soon suspects his entire circle of acquaintances, while Pirmin himself comes under fire from his Tschugger colleagues. At the same time, the Valais, indeed the whole world, is threatened with disaster and even the Pentagon, the US Department of Defense, is involved."
Tu madre o la mía,"Mothers wage a war of wills to control their children's wedding plans, with Carmen using emotional blackmail and Catalina employing her connections, leading to an epic battle."
Tudo por um Pop Star 2,"To celebrate their 15 years of friendship, three friends plan an interstate trip to watch a show by an old friend who has become one of the biggest pop stars in Brazil."
Tuesday,"A young couple, Ryan and Michelle, move in together in Spring of 2020. Follows a year of their lives during the COVID-19 pandemic."
Tuesday's Trash,Stand up comedy from the dark and twisted mind of Trans comedian Tuesday Thomas. Her raw humanity shapes her unique view on life .
Tulang Belulang Tulang,"The adventure of a Batak family who will perform the Mangokal Holi ceremony. However, in the middle of the journey, the bones are actually lost."
Tulnukas 2 ehk Valdise tagasitulek 17 osas,"Valdis returns after 20 years, his memory restored, but his hometown transformed. Despite the changes, his friends Märt and Ott guide him through rediscovering life's joys in this time-lapse comedy-drama."
Tur s Ivanushkami,"Three friends, who were fans of Ivanushki International in their youth, meet and decide that they have never done a single crazy thing in their entire lives. They decide to fulfill their old dream and go on a fan tour for ""Ivanushki"" in the south of Russia, hoping to escape from their problems for a while. But the 15-year-old daughter of one of them ends up traveling with them."
Turbo,"Jose, a jeep driver from Idukki gets in trouble and is forced to relocate to Chennai where he gets entangled with Indhu and his best friend, Jerry. A bunch of surprises in the form of Vetrivel and others await Jose in Chennai."
Turn Me On,"Under the control of a pill that eradicates human emotion, a young couple skip doses and discover new feelings, but realize that comes with emotional baggage to deal with."
Twain: Cancelled,"An aspiring stand-up comic struggles with stage fright, a demeaning bartender job, and caring for her rebellious nephew; until she is mysteriously visited by a trouble-making Mark Twain."
Twelve,Family tensions rise during a domino game where supernatural elements reveal secrets and hidden truths.
Twice A Day at Hunter Farm,Plot is a girl kicks her boyfriend out and he returns back to the farm to stalk her with a Halloween mask a local detective comes out of retirement to solve the case.
Twin's Love Trap for Billionaire Dad,"After a one-night stand with a stranger, Christina becomes pregnant with twins, but tragically, they are stillborn...or at least she believes so."
Twisted Hearts,"Three couples at a relationship retreat navigate intimacy issues, racial biases, and infidelity while an unexpected twist forces major decisions about self-worth and love."
Two Days Later,N/A
Two to One,"After the fall of the Berlin Wall, a communist family discovers a bunker full of money soon to be worthless. With the help of their neighbors, they embark on a race against time to enter the capitalist world in style."
Two's a Crowd in Orlando,"João is about to visit the Universal parks in Orlando, but his boss asks him to hand over her son, Carlos Alberto, to his father in the United States. When the father doesn't show up, João and Carlos Alberto are forced to stay together."
Tyrus: Here and Now,N/A
Türkler Çildirmis Olmali 2: Mavi Vatan,N/A
U Are the Universe,"After Earth explodes, Ukrainian space trucker Andriy Melnyk becomes the last person in the universe until he receives a call from Catherine, a French woman on a distant space station. Despite the obstacles, Andriy decides to find her."
U Pana Boga w Królowym Moscie,"An archaeology student discovers a document that grants the Royal Bridge, a small town in eastern Poland, the right to sovereignty, which leads to a lot of funny events."
U.S. Palmese,"In a desperate attempt to rebuild his reputation, a disgraced French soccer star reluctantly accepts a contract with an amateur team in Southern Italy"
Uang Panai' 2 Maha(r)l,"Iccang loves Icha, a beautiful woman from a prominent family who asks for a large amount of dowry."
Uchi no Ototo domo ga Sumimasen,N/A
Udan Chhoo,"Udan Chhoo is a Gujarati Movie starring Deven Bhojani, Prachee Shah Paandya, Aarohi and Aarjav Trivedi in prominent roles."
Ukraine Mon Amour,N/A
Ultraman: Rising,"Ken Sato is a superstar baseball player who returns to Japan to become the latest hero to carry the mantle of Ultraman. However, he is compelled to raise a newborn kaiju monster, the offspring of his greatest enemy, as his own child."
Uma Musume: Pretty Derby - Beginning of a New Era,"Uma Musume - they were born to run. Born with names from other worlds, sometimes with strange, sometimes with glorious histories, they inherit the souls of these names and run. Aiming only at the goal beyond our eyes."
Umjolo: The Gone Girl,Follows four women whose love lives intersect at a Valentine's Day wedding none of them will soon forget.
Un altro ferragosto,"In the middle of August two large Italian families meet on Ventotene where radicals and influencers debate recent Italian history and way of life. Not everything is at it seems, so much so new and old conflicts come under scrutiny."
Un día en Culiacán,"A member of the Mexican Army fell into a coma during a battle, when he wakes up he discovers that his wife has married a drug lord and his son is his lieutenant, refusing to accept this, he decides to get his son out of that criminal life."
Un jeudi pour Darwin,Jack had an empathy breakdown. Jack can't tell what is right and what is not. Jack plays dead until he can live again. Jack tries to be part of the world again.
Un lío de millones,"In a village in the Sierra de Madrid, a couple feels that their children, who have since moved out, have forgotten about them. To get them back, they will pretend that they have won the lottery and that they are multimillionaires."
Un mal día lo tiene cualquiera,"In a single night, a responsible, orderly and controlling woman will be forced to do everything she has not dared to do in thirty-six years."
Un mexicano en la luna,"In 1969, a Mexican town harbors a secret about Neil Armstrong's birthplace. A journalist tries to uncover the truth and gain fame by convincing the residents to confirm the rumor that ""El Güero"" Armstrong was born there."
Un monde merveilleux,"In a near future, Max and her daughter are selling stolen robots on the black market. When Max loses custody of her daughter following their latest scheme, she must rely on the last robot she took, T-O, who is ready to do anything to help."
Un mondo a parte,"Michele relocates from capital to remote village Rupe in Abruzzo park. Challenges emerge as she aims to keep local school with few students open, set against idyllic winter and summer backdrops."
Un paseo por el Borne,"An insignificant film course in a small town. A failed filmmaker who will be the teacher. And five students who, with their strength and passion for making films will ""pull"" him giving back the hope he lost."
Un'altra me,N/A
Una Historia de Amor y Guerra,Corrupt Mexican real-estate developer Pepe Sánchez-Campo clashes with area guerrillas. He faces trial for Mexico's violent past.
Una Pequeña Confusion,"Two couples, Lola - Cuau and Iñigo - Majo, from different socioeconomic backgrounds, undergo artificial insemination procedures to conceive children, exploring their contrasting perspectives on parenthood."
Una artista en la familia.,"Moly is driven out of her house and will have to learn to make a living at 33. Along the way, will reconnect with an old love and, contrary to his father's designs and his political lineage, he will stage a musical with his new neighbors."
Una canción sobre lo que sea,"Elena wants to record her song in a good studio. Desperate, she reconnects with an old privileged friend to ask for the money."
Una famiglia sottosopra,"Alessandro Moretti has good reason to be disappointed with life. He hasn't worked for years, his wife Margherita is slowly drifting away from him, and his three children are as unbearable as they are disrespectful. It wouldn't be surprising if, deep down in his heart, he wanted to change everything. Including his family. After spending a day at an amusement park for Anna's birthday, the six of them, including their mother-in-law, stay to sleep in the park's hotel. The next day, when they wake up, the unimaginable happens: each member of the family wakes up in someone else's body. And that's just the beginning."
Una fottuta bugia,"Pietro was an child prodigy in the showbiz. Now that he is almost 30, he is no longer either a child or a prodigy. Pietro is now spending his life taping for auditions he never gets. He teaches theatre at a church close to his house and, following his precarious finances, he lives in a modest flat owned by the diocese for which he doesn't pay much. He shares the flat with Nicolas, an hospital nurse, divorced, a wife and a son to take care of, a chaotic and careless personality. That's why when they receive an eviction note, Nicolas avoids the issue by stating that Pietro has cancer. It is the start of an awful lie. Pietro lives the issue helplessly but then, when he is about to tell the truth, he meets Claudia, a terminally ill girl. Even if weakened by her disease, Claudia gushes life from every pore on her body. She is extroverted, lovely, deep, smart, happy to the extent that Pietro is completely dazzled by her and cannot find the courage to speak his truth. The lie made up by Nicolas becomes the unbreakable bond between Claudia and Pietro. A double link that unites them by making them completely different than all the others. A bond that Pietro, even if tormented by guilt, cannot give up."
Una película barata,"Fede is depressed and firmly convinced he has no interest in social life. He meets Iván, and old acquaintance from his childhood who is also kind of blue, and he insists they should provide each other company because even though their lives may seem unremarkable, they can still anticipate plenty of unexpected plot twists in the future."
Una terapia di gruppo,N/A
Uncanny Alley: A New Day,"In a world where tech giant Adaptive Learning pushes controversial legislation, digital citizens face an imminent threat as radio waves threaten to erase their memories."
Underground Orange,A Californian backpacker becomes entangled in a polyamorous relationship with a gang of young actors who plot to kidnap the US Ambassador to Argentina.
Undying,A tragic car accident puts a woman in a two year coma. She wakes up to find her fiance' is dead and her friends have abandoned her. So she calls on an evil spirit to raise her fiance' from the dead and exact revenge. But revenge always comes with a price.
Unfrosted,"In 1963 Michigan, business rivals Kellogg's and Post compete to create a cake that could change breakfast forever."
Unhappy 25 Years Little Brat,"The beloved show Little Bill is celebrating its 25th anniversary. In this special event, Big Bill and Brenda are about to tie the knot-but trouble arises when Tayden Animate and his gang of troublemakers kidnap Brenda to stop the wedding. Their plan? To take Big Bill's place. With the help of a clever guard dog holding the key, Big Bill rescues Brenda. After some chaos and a daring escape, Brenda is finally free. At last, Big Bill and Brenda are married-for real this time. A heartfelt ending to a special celebration."
Unhappy Fun,"When love takes a hike, expect a wild adventure."
UnichtoZhanna,"Zhanna is an unusual housewife; she can read minds, move objects and influence people's minds. But she uses her superpower exclusively for personal purposes. One day she falls into the hands of the intelligence services and becomes a special intelligence agent. While carrying out one of her missions to clean up the top of organized crime, Zhanna is captured. There she has the opportunity to lead a squad of teenagers with very unusual superpowers and turn them into real superheroes."
Unidad 23: Recargada,The Unit23 must protect young witnesses and solve a series of mysterious murders.
Union Station,Two strangers stuck in Los Angeles for the night are forced to confront their fears and take control of their lives.
Universal Language,An absurdist triptych of seemingly unconnected stories finds a mysterious point of intersection in this tale set somewhere between Winnipeg and Tehran.
Unknown Journeys,N/A
Uno: The F in Family,"An eccentric young man returns to his estranged family after a decade, bringing his new fiancee with him."
Unpolished,A young man finds his wife unattractive because of the way she behaves. The wife is in a state of dilemma thinking of what to do.
Unspeakable: Beyond the Wall of Sleep,Renowned oneirologist Ambrose London is requested to appear at Arkham Asylum to study the strange case of dissociative identity disorder in patient James Fhelleps/Joe Slater.
Up the Catalogue,"An ambitiously small film set in a fictional shopping channel by the name of 4QTV. Tasked with flogging an endless cycle of questionable products, star presenter, Hailey Cartin, is starting to fear she might be trapped in live television."
Upadhyaksha,Narayana obstructs work by Shivarudre Gowda in Gejjepura. Narayana falls for Gowda's daughter Anjali and takes her from home against her father's wishes.
Uparwala & Sons,"Set in the backdrop of small town India, the movie is a societal satire through a common man's journey of self-discovery."
Upgraded,"Ana, an ambitious intern at an art auction house in New York City, misrepresents herself to a handsome wealthy man as the director. As their romance develops, her deception creates challenges that threaten her career and relationship."
Uralochka,"The capital's little thing Lana, in order to save her career, goes to the North instead of a hot vacation. There she gets involved in an adventure from which only the truck driver Grisha can save her - a rude lout who loves nothing except his Ural truck. In their joint journey-chase through the wild wilderness, Lana will find something completely different from what she was looking for: the beauty of the endless North, simple and sincere people, a real man and a woman's happiness."
Uranus Attacks,"The small town of Uranus has been invaded. Two best friend and fudge packing employees at the Uranus Fudge Factory now must save Uranus and stop an evil hive-mind Alien slug named Zamik before he ""ass-similates"" all of Uranus."
Uruku Patela,The protagonist finds himself entrapped in a maze of love and deceit from the lady whom he loves but is trying to have him killed
V banyu!,"The life of foreman Ivan Plotnikov has been going downhill for a long time because of his invincible habit of enduring everything. But, by chance finding himself at the Russian bathhouse championship, he learns that this is not a curse at all, but a great talent. Now he will have to fully develop his ability to endure in order to finally believe in himself, regain the respect of his loved ones and compete for the solid cash prize that he so desperately needs."
V de Victor,"A retired boxer returns to the ring against his rival. He relies on his daughter, friends, and a trainer who offers new perspectives on the sport."
V dobrém i zlém,Inviting the neighbours to visit gradually takes an unexpected turn and reveals one secret after another. Will it be more about divorce or new erotic experiences?
Vaar Tahevaar,"Two career-focused individuals reluctantly attend a festival and wedding at their families' insistence. As the celebrations unfold, will their priorities shift towards marriage?"
Vaazha: Biopic of a Billion Boys,"Four friends deemed 'losers' face immense pressure from parents and society upon entering adulthood. Their emotional tale sees them embark on a journey of self-discovery and acceptance, where love ultimately triumphs over judgment."
Vacation Time,N/A
Vada Indigo,"Vada is an amateur detective with a talent for smelling out the wrong clues. Teaming up with Elaine, they set out to investigate a series of thefts. The search gets threatened by occult forces."
Vadakkupatti Ramasamy,"A selfish, money-minded charlatan makes a living off his fellow villagers using their superstitious beliefs. When his major source of income is shut down, he tries numerous ways to reopen the temple."
Vadogga,"VADOGGA - the movie Sci-Fi Western Tragedy Comedy Experience the adventures of Vadogga and his dog Rakka. With the suicides of his customers, the two are the helping hand until the end. But then..."
Vakoojakoulun Varamiehet,"The Spy School selects a group of unlucky morons for a suicide mission with an inhuman pruning mechanism that only a blind priest and a cleaner survive. Even though they are there by accident. They are drawn into a world of international terror. There is confusion, mayhem, splatter and intense action. Can the heroes avoid certain death and save the world while the school's egoistic general, sadistic secret agent and suicidal education planner breathe down their necks?"
Valanore,N/A
Valentins Day,N/A
Vampire Zombies... From Space!,"In 1957, the small town of Marlow is under attack by: see title"
Vanilla Ice Cream,"Varun and Komal, college lovers, marry against families' wishes. Navigating responsibilities, values, freedom, their relationship faces misunderstandings, testing togetherness amidst rights and wrongs."
Varovasti sanoi rovasti,"A murder mystery set in the 1960s, following the footsteps of Poirot and Palmu, is a mix of suspense and comedy."
Varshangalkku Shesham,"The story of two friends set in two different time periods. Two boys, Murali and Venu, hailing from northern Kerala meet coincidentally and become friends."
Vasco Da Gama,Future Only 100% Bad souls existed in earth
Vayasethrayaayi? Muppathiee..!!,"Follows story of 37 year old Brigeesh, in search of a bride, even though he has crossed his marriage age. His attempt to marry and settle in life gets postponed everytime as his bride search always ends in disaster for Brigeesh."
Veda Partisi,N/A
Veeranjaneyulu Vihara Yatra,A dysfunctional family sets off on a road trip to immerse the grandfather's ashes in Goa and drama ensues.
Velký Pán,N/A
Veni Vidi Vici,"The Maynards and their children lead an almost perfect billionaire family life. Amon is a passionate hunter, but doesn't shoot animals, as the family's wealth allows them to live totally free from consequences."
Venus Effect,"After a mysterious event, a small community of neighbors erupt into chaos as they suspect hostile aliens are invading. Leo, the reluctant HOA president takes the lead and guides his fellow neighbors on a quest for answers. However, they must grapple with their own inner demons while fighting for their lives against those from another world."
Verliefd op Bali,"After the death of her Eurasian grandmother, Jenny convinces her mother and sister to come along to Bali to unravel their family background so they can find happiness in their family and love life."
Vey Dharuvey,N/A
Vicky Vidya Ka Woh Wala Video,"A newly married couple's relationship and reputation are put at risk when their private video CD is stolen. The story follows their roller coaster journey to recover the CD, navigating a series of unexpected difficulties along the way."
Victoria må dø,"Hedvig and Henrik's new stepmother Victoria is annoying and constantly introducing new rules. Inspired by a comic book, they decide to hire a hitman to get rid of her, and end up persuading a very reluctant immigrant, Carl, to do the job."
Victory,"A high school dance duo and a soccer team on a remote island. Two girls create a cheer leading club to pursue their love of dance, but they soon find themselves enthusiastically cheering on the soccer team and the entire island."
Vidura BR: French Kiss Tunnel,The second comedy special by comedian Vidura BR. It's about love and relationships and such. He does songs now too. Please forgive his hubris.
Vidya Vasula Aham,"Two independent ego-centric couple, Vidya and Vasu. Their love journey begins after the wedding, arranged by their parents. But when Ego is more important than a relationship, it's hard to sail."
Viejas Amigas,N/A
Vijay 69,A quirky slice-of-life film where a man decides to compete in a triathlon contest at the age of 69. It stars Anupam Kher in the lead role and is written and directed by Akshay Roy.
Vil & Misérable,"In a world where books and cars share a sales floor, a misanthropic and immortal bookselling demon is forced to team up with a young, enthusiastic human assistant to save his bookstore."
Vincent,"An unparalleled, dark comedy that follows reclusive writer, Vincent Tremblay, who suddenly becomes the target of a mysterious and sinister force."
Vinny the Elf,Holidays in the Bronx.
Vipers,"Maddie, a university dropout, sells drugs to cover her rent, but after a transaction goes sour, she owes her supplier money. Fortunately for her, she meets someone who is eager to help."
Viramam Tarwatha,"Group of friends, who have stood by each other since college, continue to live together even after graduation. When the hero marries his college sweetheart,their bond remains strong,with alcohol still playing a central role in their lives."
Vishesham,Set in the background of the densely crowded city of Cochin. A city filled with the advertisements of fertility clinics. Flavoured with humour Vishesham conveys the story of today's world of fertility treatments.
Viswam,"When terrorists target a young girl who witnessed an assassination, a heroic taxi driver comes to the rescue."
Vithaikkaran,Revolve around smuggling and how protagonist is given the charge to retrieve certain withheld goods.
Vive e Deixa Andar,"A clumsy lonely orphan, Lucas is a moving target for all kinds of misfortunes. Spending a weekend in a mansion he will cause damage, discover secrets from his past and find love. A dangerous-romantic action comedy, with a license to laugh."
Vivekanandan Viralaanu,A seemingly normal person's dual life is upended when he becomes infamous overnight. He struggles to reconcile his new public persona with his true self.
Voditel-oligarkh,"The 40-year-old rich man is very fond of arguing. Once again, he bet that he would work for a month as a driver for a bitch actress who fires employees after three weeks. Gradually, the characters begin to change and fall in love with each other."
Vovó Ninja,N/A
Voy a desaparecer,"Rocío's routine when her brother David reappears after ten years without any contact. He, who has been released from prison, suggests that they run away together to the place where they used to spend their summers as a family."
Vozvrashchenie popugaya Keshi,"In the hands of Mityay, a school geography teacher from Sochi, is not just a talking, but an intelligent parrot from an ancient family. His name is Innokenty - or simply Kesha for his friends. The parrot ends up with Mityay at a difficult moment in his life - his girlfriend Lera puts the relationship on pause. She wants a luxurious life, but Mityay cannot provide it for her. But maybe a parrot. More precisely, he can ""pump up"" Mityay so that he starts earning a lot. New friends make an agreement - Kesha will help return Mityay to Lera, and Mityay will help the parrot find and return his beloved, from whom they were separated."
Vstretimsya vchera,"Sergey and Anya are on the verge of divorce. Over the course of several years of family life, they managed to get deeply into each other. Anya, not unreasonably, considers Sergey a goofball, unsuitable for family life. Sergey is fed up with his wife's constant irritability; he is sure that Anya didn't behave like that before and was more fun. The couple are going to go to the registry office to put an end to the relationship, but fate decrees otherwise. Every time the couple leaves the house, they miraculously return to the apartment. And this is not the only strange thing. It's winter on the calendar, summer outside, and the eternal clock says 8:45. And in this new reality they will have to somehow get along."
Vtroyom,"Dasha, at first glance, does not have a life, but a fairy tale. She holds a high position in the Ministry of Culture, and the young man who bought an apartment for their future family is in love with her. But in reality, not everything is going smoothly at work, the new apartment overlooks a vacant lot, and the lover is more interested in his mother's opinion. Dasha decides to escape - on a business trip around the Perm region. The young bar owner Sergey becomes her unexpected companion. Now people who are strangers to each other will have to travel through Perm cities and villages, meeting people who are alien to the ambitions and bustle of the metropolis."
Vulgar,"Angelika's seemingly perfect life conceals a lack of fulfillment. While arranging her best friend's wedding, she meets Simon, her friend's daring and passionate brother who challenges Angelika's deeply held principles and life beliefs."
Vyberi menya,"Anya and Oleg are preparing for the wedding. But Anya has a little secret - she didn't tell her parents anything. Anya is afraid that her mother will not approve of her choice. And, indeed, she has completely different plans - her mother wants to marry her daughter to her neighbor in the dacha. As a result, Anya ends up on her honeymoon not in Thailand, but with her grandmother in the village with two suitors."
Vykhodnoy,"A night in the life of a drifting bartender. He consoles a friend who has had a fight with his girlfriend, sings the last rites to an iron (sic), saves a ball from the Neva and, finally, meets his mother off the train at dawn."
Víctor Presidente,"Víctor, an actor by profession, has just run as a candidate for the presidency of Ecuador. With the help of Wellington he will go through different situations that will take him away from the goal."
Výjimecný stav,A comedy with an overlap into the issue of fake news.
W Wolinski,N/A
Waarom Wettelen,The death of Christine and the choice to bury her in Wettelen lead to the unraveling of unexpected family secrets on the journey to her final resting place.
Wabi Sabi Rendezvous,"Old school friends Monika and Yael find themselves sharing a series of sun-dappled rendezvous as they contemplate heartbreak, art and the mysterious workings of fate."
Wack,N/A
Waco Comedy Jam 2,"A knee slapping comedy special that takes place at the historic Waco Hippodrome Theatre. It includes some of the top comedy acts in central Texas including La'Don Wigz, South Philly Reef, Big Beauty, Barnard Blackmon and Deezil Greezil."
Walk in the Woods 2: The F**kin' Prequel,"Richie (Pstallypit) and Aeron (Rascalvods) try to find out where and why they are where they are, and have to fend off the military in this fast-paced, comedy oriented prequel to the overlooked horror flick - Walk In The Woods."
Walk the Line,"Ongoing anti-gang operation captures elusive gangster kingpin. Police force faces threats from money laundering syndicates. Old cases resurface, involving businessmen and officials. Risky investigation endangers cops' lives."
Wallace & Gromit: Vengeance Most Fowl,Top dog Gromit springs into action to save his master when Wallace's high-tech invention goes rogue and he is framed for a series of suspicious crimes.
Wallbanger,"Caroline, a single interior designer, moves into what seems like the perfect apartment only to be awakened nightly by her neighbor, the 'wallbanger,' sparking an unexpected, tension-filled connection."
Walls Apart,N/A
Walnuts the Movie,"Wayward actor, Jerry Stax is whisked away by concerned pal, Terry Ruggles, to a remote locale in deep Americana, where an enigmatic ""Doctor"" runs an extraordinary clinic for creative rejuvenation. While there, Jerry navigates his way through the various stimuli of the other curious ""participants"" and seemingly inexplicable methods of Dr. Buck. Soon enough, outside forces threaten the sanctity of Buck's operation, as strange familial ties and unquiet minds unravel."
"Walter, Grace & The Submarine","In Grand Rapids, Walter a newcomer arrives to the city as Grace plans to leave. A romantic weekend brings them together, revealing shared childhood trauma and unfulfilled dreams as they explore connection in the Midwest."
